"path","filename","lat","lon","Target_types"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_121230710.jpg","FR5300027_HZ1_121230710.jpg",47.5802325,-3.123625,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_121624683.jpg","FR5300027_HZ1_121624683.jpg",47.5803236111111,-3.12232083333333,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_121648241.jpg","FR5300027_HZ1_121648241.jpg",47.5803072222222,-3.12232472222222,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_121709912.jpg","FR5300027_HZ1_121709912.jpg",47.5803116666667,-3.12231444444444,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_121734492.jpg","FR5300027_HZ1_121734492.jpg",47.5803144444444,-3.12229611111111,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_121802904.jpg","FR5300027_HZ1_121802904.jpg",47.5803066666667,-3.12229972222222,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_122300245.jpg","FR5300027_HZ1_122300245.jpg",47.5803469444444,-3.12103083333333,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_122324603.jpg","FR5300027_HZ1_122324603.jpg",47.5803877777778,-3.12097083333333,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_122402316.jpg","FR5300027_HZ1_122402316.jpg",47.5803955555556,-3.12097361111111,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_122434377.jpg","FR5300027_HZ1_122434377.jpg",47.5803925,-3.12100388888889,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_122503589.jpg","FR5300027_HZ1_122503589.jpg",47.5803969444444,-3.1209875,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_122533180.jpg","FR5300027_HZ1_122533180.jpg",47.5803963888889,-3.12097333333333,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_122603353.jpg","FR5300027_HZ1_122603353.jpg",47.5803944444444,-3.12097333333333,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123002335.jpg","FR5300027_HZ1_123002335.jpg",47.5808205555556,-3.12173555555556,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123026408.jpg","FR5300027_HZ1_123026408.jpg",47.5808191666667,-3.12171638888889,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123056212.jpg","FR5300027_HZ1_123056212.jpg",47.5808319444444,-3.12172333333333,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123116395.jpg","FR5300027_HZ1_123116395.jpg",47.5808344444444,-3.12174138888889,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123144665.jpg","FR5300027_HZ1_123144665.jpg",47.5808241666667,-3.12171638888889,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123441664.jpg","FR5300027_HZ1_123441664.jpg",47.5812980555556,-3.12107861111111,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123506409.jpg","FR5300027_HZ1_123506409.jpg",47.58129,-3.12107166666667,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123530211.jpg","FR5300027_HZ1_123530211.jpg",47.5812708333333,-3.12107333333333,"Sparse_Healthy_Seagrass"
