Wavelength	9H00006.asd
325	 2.75788698344773E-05 
326	 6.0901983432315E-05 
327	 5.21575170953207E-05 
328	 8.93851530760241E-06 
329	 6.6710125975834E-06 
330	 1.91112453053046E-05 
331	 2.08129641205302E-05 
332	 1.85268665594051E-05 
333	 9.76100076608273E-06 
334	-1.84219306465372E-05 
335	-1.37730054437181E-05 
336	 2.86474260941052E-05 
337	 3.34906043372323E-05 
338	 3.7280729491703E-05 
339	 7.36294516054867E-05 
340	 5.26114427393798E-05 
341	-3.59369435790065E-06 
342	-9.20954936994055E-06 
343	 1.11752885133047E-05 
344	 4.29568626600425E-05 
345	 5.30004751036712E-05 
346	 5.24658146183854E-05 
347	 5.5488812498371E-05 
348	 5.55546572253774E-05 
349	 5.36269989003928E-05 
350	 5.60113682457786E-05 
351	 4.78918990429054E-05 
352	 2.83103685955034E-05 
353	 2.94730329946367E-05 
354	 3.6727888552937E-05 
355	 2.9624026835205E-05 
356	 2.53071907244458E-05 
357	 2.67173622479846E-05 
358	 2.96729761401146E-05 
359	 4.13505002136556E-05 
360	 6.02925378019937E-05 
361	 4.80951692686753E-05 
362	 3.1756141390537E-05 
363	 5.71830462355808E-05 
364	 6.7227466452599E-05 
365	 5.35869492039305E-05 
366	 4.22662198450196E-05 
367	 4.51160011519226E-05 
368	 6.59041371097415E-05 
369	 6.0484655422798E-05 
370	 4.23586114981982E-05 
371	 4.90300867235816E-05 
372	 5.28082388816257E-05 
373	 5.0300737560417E-05 
374	 6.45466729400577E-05 
375	 7.46222141288957E-05 
376	 6.43093251500755E-05 
377	 6.44555735136517E-05 
378	 6.94103855487127E-05 
379	 5.02485946712908E-05 
380	 5.39714421227106E-05 
381	 8.560454357114E-05 
382	 8.27666261180807E-05 
383	 6.96282978685178E-05 
384	 7.42421192278489E-05 
385	 8.65814149897977E-05 
386	 9.78954749848343E-05 
387	 8.85752519937422E-05 
388	 8.42876674912567E-05 
389	 9.50107269972825E-05 
390	 1.10106918556309E-04 
391	 1.16227470049418E-04 
392	 9.89891945972857E-05 
393	 1.05999967697518E-04 
394	 1.37230772257163E-04 
395	 1.58235283024784E-04 
396	 1.62089741430846E-04 
397	 1.4945608313601E-04 
398	 1.60392413723615E-04 
399	 1.8080277478176E-04 
400	 1.80548890690447E-04 
401	 1.81052069111813E-04 
402	 1.90563649189054E-04 
403	 2.19774197846719E-04 
404	 2.37931220160999E-04 
405	 2.27487306847231E-04 
406	 2.51824869825214E-04 
407	 2.96125337367163E-04 
408	 3.09673299884608E-04 
409	 3.19470239530563E-04 
410	 3.38993304593883E-04 
411	 3.8972949154135E-04 
412	 4.43713603495749E-04 
413	 4.75007990596584E-04 
414	 5.40918643976295E-04 
415	 6.33404392193753E-04 
416	 6.99886275791702E-04 
417	 7.7703490260206E-04 
418	 8.81820856158118E-04 
419	 1.01111581367956E-03 
420	 1.15912385204716E-03 
421	 1.31777812596433E-03 
422	 1.50155480220159E-03 
423	 1.7158129345821E-03 
424	 1.96050401691986E-03 
425	 2.23562240242533E-03 
426	 2.5419218884509E-03 
427	 2.88131340026963E-03 
428	 3.26130519274236E-03 
429	 3.69489835132752E-03 
430	 4.16042332685296E-03 
431	 4.65862603435825E-03 
432	 5.21974427155138E-03 
433	 5.84074821657082E-03 
434	 6.51882418901384E-03 
435	 7.25772595650755E-03 
436	 8.05877937362232E-03 
437	 8.92260162955865E-03 
438	 9.85201854540135E-03 
439	 1.08421793909434E-02 
440	 1.18687795243186E-02 
441	 1.29094022212134E-02 
442	 1.39399975976835E-02 
443	 1.49391152046812E-02 
444	 1.58502755773602E-02 
445	 1.65656239145226E-02 
446	 0.017057190775348 
447	 0.017296792882177 
448	 1.72709186489401E-02 
449	 0.016970060817133 
450	 1.63771576063877E-02 
451	 1.55700396974307E-02 
452	 1.46135974394385E-02 
453	 1.35982450194831E-02 
454	 1.25629845976833E-02 
455	 0.011545819141196 
456	 1.05842614923509E-02 
457	 9.71351412686551E-03 
458	 8.98168311583696E-03 
459	 8.35387951200068E-03 
460	 7.80577405723874E-03 
461	 7.30342908830055E-03 
462	 6.85349025887704E-03 
463	 6.47248502912662E-03 
464	 6.09453952864682E-03 
465	 5.71158532118823E-03 
466	 5.37215605588935E-03 
467	 5.04810487967421E-03 
468	 4.72323351658733E-03 
469	 4.42976652323086E-03 
470	 4.1740248270566E-03 
471	 3.95752087009015E-03 
472	 3.76808891206588E-03 
473	 3.60329772077187E-03 
474	 3.47470703889988E-03 
475	 3.37980579346948E-03 
476	 3.31438972719231E-03 
477	 3.25858976407821E-03 
478	 3.21246045686008E-03 
479	 3.19261012095395E-03 
480	 3.18607374125901E-03 
481	 3.18617191327687E-03 
482	 3.19697621353642E-03 
483	 3.21630251062539E-03 
484	 3.24090167248405E-03 
485	 3.26893876121904E-03 
486	 3.29816040890152E-03 
487	 3.32125353609422E-03 
488	 3.35560326393634E-03 
489	 3.41325928367475E-03 
490	 3.46856997140222E-03 
491	 3.5177408940676E-03 
492	 3.5616626777711E-03 
493	 3.61621737183868E-03 
494	 3.68553137529124E-03 
495	 3.75574525972656E-03 
496	 3.81650106377482E-03 
497	 3.85775642948741E-03 
498	 3.90296967116014E-03 
499	 3.95452346735057E-03 
500	 4.00141437547435E-03 
501	 4.03952071518155E-03 
