Wavelength	10H00002.asd
325	 4.49481225048138E-05 
326	 6.65223554471726E-05 
327	 5.90262683458448E-05 
328	 2.60829648634358E-05 
329	 1.48666113601631E-05 
330	 2.26729207573292E-05 
331	 4.24521143613667E-05 
332	 2.35560595760263E-05 
333	-1.49640279824174E-05 
334	-5.72088599455911E-06 
335	-3.35472473482307E-06 
336	-1.62222993069427E-05 
337	 6.53143675828871E-06 
338	 3.99251879094177E-05 
339	 5.74071473155595E-05 
340	 4.3975913106735E-05 
341	 1.3248481425018E-05 
342	-6.20434937431355E-07 
343	 8.96721996283881E-06 
344	 3.87066099637954E-05 
345	 5.23333571060931E-05 
346	 6.35471815196421E-05 
347	 8.78641836065647E-05 
348	 9.20100014858492E-05 
349	 7.6161761495833E-05 
350	 5.29231278530966E-05 
351	 4.7482181898885E-05 
352	 6.52968005273255E-05 
353	 6.89555936189331E-05 
354	 5.83365461993496E-05 
355	 3.80169066749118E-05 
356	 3.7510019641189E-05 
357	 5.53562534095428E-05 
358	 6.78294611130106E-05 
359	 6.23536016324388E-05 
360	 3.87356283217713E-05 
361	 4.88921032984687E-05 
362	 7.32861951039893E-05 
363	 7.49962923654598E-05 
364	 6.07227095135666E-05 
365	 4.10431347099137E-05 
366	 4.69464645129512E-05 
367	 6.08371868779607E-05 
368	 6.97948930147956E-05 
369	 7.53712406156097E-05 
370	 7.76703689391744E-05 
371	 7.76583086081993E-05 
372	 6.85996634663979E-05 
373	 5.67748496095329E-05 
374	 7.79488470452819E-05 
375	 9.38911155911549E-05 
376	 7.42982682132058E-05 
377	 6.40836179050132E-05 
378	 6.84065215738553E-05 
379	 8.05959274470263E-05 
380	 9.2028681091494E-05 
381	 9.57906663736743E-05 
382	 7.98264849042712E-05 
383	 6.54567617926783E-05 
384	 7.44390172603222E-05 
385	 9.32018284633598E-05 
386	 1.10883758120533E-04 
387	 1.08336105170141E-04 
388	 9.88834955869046E-05 
389	 9.24214583525452E-05 
390	 1.09623651850327E-04 
391	 1.29279272014496E-04 
392	 1.23483301126937E-04 
393	 1.32333797292301E-04 
394	 1.55748385232604E-04 
395	 1.64958372212142E-04 
396	 1.66001538841758E-04 
397	 1.63375207537665E-04 
398	 1.63890324511098E-04 
399	 1.71703497713762E-04 
400	 1.91744550960654E-04 
401	 2.04521181717884E-04 
402	 2.09709599432721E-04 
403	 2.30666788130547E-04 
404	 2.46832116231824E-04 
405	 2.46214348671597E-04 
406	 2.70488982600418E-04 
407	 3.06919431660518E-04 
