Wavelength	9H00003.asd
325	 1.50718545271382E-05 
326	 2.2746050457932E-05 
327	 1.67441808284004E-05 
328	 3.87523833595709E-06 
329	 1.61421565015241E-05 
330	 2.23523888214667E-05 
331	-4.6497705378615E-06 
332	-4.02978012839488E-05 
333	-6.21624830583137E-05 
334	-2.73342649947355E-05 
335	 4.53987306943283E-06 
336	 1.18985933927272E-05 
337	 6.06548152570886E-06 
338	 1.12582231637334E-05 
339	 4.49278135855556E-05 
340	 2.49007858783856E-05 
341	-2.71946914666441E-05 
342	-2.8471464800604E-05 
343	-9.81792199448236E-06 
344	 1.4669652608041E-05 
345	 2.70928172256619E-05 
346	 3.25271849147231E-05 
347	 3.81018939222772E-05 
348	 4.49481467783324E-05 
349	 5.01284830421962E-05 
350	 4.47257598623152E-05 
351	 3.93910442839205E-05 
352	 3.76718424492743E-05 
353	 3.15081974409099E-05 
354	 2.46012627451139E-05 
355	 2.20361244644009E-05 
356	 2.91693477956893E-05 
357	 4.29668283473847E-05 
358	 5.26497580676208E-05 
359	 5.44821282261202E-05 
360	 4.69539774213073E-05 
361	 3.41397980682625E-05 
362	 2.85245868954635E-05 
363	 4.69010146462914E-05 
364	 6.38777711499455E-05 
365	 6.74780006592575E-05 
366	 4.09111125080759E-05 
367	 2.80068589294472E-05 
368	 5.41821656387749E-05 
369	 6.15327184643964E-05 
370	 4.98252737411182E-05 
371	 3.42488607428909E-05 
372	 2.37187357876525E-05 
373	 2.56783580323532E-05 
374	 5.40309683476631E-05 
375	 7.55613250956512E-05 
376	 6.37873939784729E-05 
377	 5.20181724290703E-05 
378	 4.90491849273639E-05 
379	 5.94491542970316E-05 
380	 7.74927960680326E-05 
381	 9.38407503995306E-05 
382	 7.73478838143622E-05 
383	 6.15063254654062E-05 
384	 7.99355432530739E-05 
385	 8.08905924357988E-05 
386	 6.90102197073245E-05 
387	 8.71830326548431E-05 
388	 9.47496308403593E-05 
389	 8.08922997875681E-05 
390	 8.98048703908406E-05 
391	 1.05426002433035E-04 
392	 1.03399276069397E-04 
393	 1.2235262702753E-04 
394	 1.55376260317388E-04 
395	 1.5391545225523E-04 
396	 1.49214717184782E-04 
397	 1.58751365840446E-04 
398	 1.75706986689063E-04 
399	 1.87622971896237E-04 
400	 1.76347887888105E-04 
401	 1.67546295823109E-04 
402	 1.71764890013035E-04 
403	 1.97772972603116E-04 
404	 2.2249824467219E-04 
405	 2.30822534638033E-04 
406	 2.53093480018244E-04 
407	 2.81610075911488E-04 
408	 2.88686507908923E-04 
409	 3.10239799231576E-04 
410	 3.53489810256711E-04 
411	 3.91633758121038E-04 
412	 4.32442140821029E-04 
413	 4.85169279988036E-04 
414	 5.56049127798681E-04 
415	 6.3501226771379E-04 
416	 6.88818229129736E-04 
417	 7.64565012896126E-04 
418	 8.80978841780338E-04 
419	 1.00964566381537E-03 
420	 1.15248597626857E-03 
421	 1.31491059160732E-03 
422	 1.50108753558415E-03 
423	 1.71374467578971E-03 
424	 1.95171489992555E-03 
425	 2.2235387713695E-03 
426	 2.53466957274129E-03 
427	 2.87694398577138E-03 
428	 3.25649029584525E-03 
429	 3.68588393879229E-03 
430	 4.15473341936141E-03 
431	 4.66276050599687E-03 
432	 5.21715608767431E-03 
433	 5.83285973518748E-03 
434	 6.52321804481058E-03 
435	 7.26442852171302E-03 
436	 8.05823287885562E-03 
437	 8.92132848936481E-03 
438	 9.8463978228604E-03 
439	 1.08274324640933E-02 
440	 1.18573936124053E-02 
441	 1.29072978411661E-02 
442	 1.39424342248795E-02 
443	 1.49394743027819E-02 
444	 1.58441549715354E-02 
445	 1.65582082197023E-02 
446	 1.70525030719231E-02 
447	 1.72974629144987E-02 
448	 1.72742636697286E-02 
449	 1.69729908215866E-02 
450	 1.63772479477177E-02 
451	 1.55720122273326E-02 
452	 1.46205444766214E-02 
453	 1.35926060496153E-02 
454	 1.25459613342427E-02 
455	 1.15369741181174E-02 
456	 1.05846978013735E-02 
457	 9.71987861976032E-03 
458	 8.99065868843476E-03 
459	 8.35948031321097E-03 
460	 7.80273236935993E-03 
461	 7.29872250600387E-03 
462	 6.84948616104252E-03 
463	 6.46318951409485E-03 
464	 6.09079598815088E-03 
465	 5.72086012230282E-03 
466	 5.37322971969492E-03 
467	 5.04291197760722E-03 
468	 4.72836438225569E-03 
469	 4.43841732640221E-03 
470	 4.17912705421831E-03 
471	 3.95882044260918E-03 
472	 3.76606118425093E-03 
473	 3.59921311071822E-03 
474	 3.46874957339979E-03 
475	 3.37614072202161E-03 
476	 3.32060507504879E-03 
477	 3.26727316214946E-03 
478	 3.21545638062072E-03 
479	 3.18897051303699E-03 
480	 3.17951789243542E-03 
481	 3.1816594453455E-03 
482	 3.18713714857014E-03 
483	 3.19983245502789E-03 
484	 3.22769258541499E-03 
485	 3.25953937918721E-03 
486	 3.29219598697608E-03 
487	 3.32736238368455E-03 
488	 3.36593747129085E-03 
489	 3.40950789056865E-03 
490	 3.46747616501736E-03 
491	 3.53231094935816E-03 
492	 3.58390534825256E-03 
493	 3.63342690911761E-03 
494	 3.68492462947025E-03 
495	 3.73844151239476E-03 
496	 3.79204995277581E-03 
497	 3.84339627884218E-03 
498	 3.89872703811514E-03 
499	 3.95512249485158E-03 
500	 4.00095815531043E-03 
501	 4.0370634190171E-03 
502	 4.06620291029676E-03 
503	 4.10788496689944E-03 
504	 4.15319265973958E-03 
505	 4.18164176570402E-03 
506	 4.20298499810149E-03 
507	 4.22348763250533E-03 
508	 4.25660277453461E-03 
509	 4.29017251832062E-03 
510	 4.31235225570796E-03 
511	 4.33253243378335E-03 
512	 4.34936200835415E-03 
513	 4.35298171137558E-03 
514	 4.3612325958434E-03 
515	 4.38077081832062E-03 
516	 4.39592998194091E-03 
517	 4.40717447282722E-03 
518	 4.4178285372486E-03 
519	 4.42885384398449E-03 
520	 4.43986978153343E-03 
521	 4.44766219738042E-03 
522	 4.45667697226801E-03 
523	 4.4693786113835E-03 
524	 4.47249831077708E-03 
525	 4.47164808659707E-03 
526	 4.4843316082933E-03 
527	 4.49955446163678E-03 
528	 4.51248154830056E-03 
529	 4.51966224607266E-03 
530	 4.52496880054739E-03 
531	 4.53352168740472E-03 
532	 4.54267947675168E-03 
533	 4.55170160148181E-03 
534	 4.56018763799105E-03 
535	 4.56744226549357E-03 
536	 4.57394420397857E-03 
537	 4.58687053287401E-03 
538	 4.60281990287013E-03 
539	 4.61395129354679E-03 
540	 4.6222748725284E-03 
541	 4.62901437424991E-03 
542	 4.63837108884198E-03 
543	 4.64529628890144E-03 
544	 4.6449261240452E-03 
545	 4.64888992693265E-03 
546	 4.65628333575425E-03 
547	 4.65759740450494E-03 
548	 4.65599141217797E-03 
549	 4.65432986789345E-03 
550	 4.66220776846877E-03 
551	 4.67069739663432E-03 
552	 4.66409274554292E-03 
553	 0.004655844722723 
554	 4.65110305102564E-03 
555	 4.65117417996106E-03 
556	 4.65955179245328E-03 
557	 4.67714613704866E-03 
558	 4.67277828162852E-03 
559	 4.65089953536327E-03 
560	 4.63678611193346E-03 
561	 4.63050119816825E-03 
562	 4.63173862061948E-03 
563	 4.62993067327349E-03 
564	 4.62322321149157E-03 
565	 4.61089207336539E-03 
566	 4.6004917184893E-03 
567	 4.59361413370722E-03 
568	 4.58754242030558E-03 
569	 4.57803624361365E-03 
570	 4.56264064952793E-03 
571	 4.54964917161647E-03 
572	 4.53991206744004E-03 
573	 4.53225894667227E-03 
574	 4.52298480504468E-03 
575	 4.51106197073711E-03 
576	 4.50031298744854E-03 
577	 4.49128691110112E-03 
578	 4.48379178304858E-03 
579	 4.46125693882906E-03 
580	 4.43040571368742E-03 
581	 4.4246431982749E-03 
582	 4.42166143286435E-03 
583	 4.40963372629248E-03 
584	 4.40584216964587E-03 
585	 4.40460881897487E-03 
586	 4.39186437997527E-03 
587	 4.38061718275436E-03 
588	 4.37472544130241E-03 
589	 4.37291089952953E-03 
590	 4.36701952155229E-03 
591	 4.35019048871468E-03 
592	 4.33931619731287E-03 
593	 4.33292155293614E-03 
594	 4.31788068601862E-03 
595	 4.2976674391361E-03 
596	 4.27459012179656E-03 
597	 4.25334267154292E-03 
598	 4.2361211322292E-03 
599	 4.22530313010096E-03 
600	 4.21030746024868E-03 
601	 4.18959257402359E-03 
602	 4.16979256966336E-03 
603	 4.15269933097273E-03 
604	 4.13884881068616E-03 
605	 4.11619178145755E-03 
606	 4.09108526994321E-03 
607	 4.08654444037414E-03 
608	 4.07380092917872E-03 
609	 4.04476132412815E-03 
610	 4.02011512516962E-03 
611	 4.00699782632349E-03 
612	 4.01155522396598E-03 
613	 3.99681661270828E-03 
614	 3.96225879557566E-03 
615	 3.9412046374855E-03 
616	 3.92284938218573E-03 
617	 3.90008856954983E-03 
618	 3.87270274590705E-03 
619	 3.8490300509069E-03 
620	 3.84737533945198E-03 
621	 3.83517663815506E-03 
622	 3.80407972573806E-03 
623	 3.77343583329025E-03 
624	 3.74922879032394E-03 
625	 3.73597749545743E-03 
626	 3.71791800725621E-03 
627	 3.69418696849184E-03 
628	 3.67537750361447E-03 
629	 3.65026414408384E-03 
630	 3.61608443717419E-03 
631	 3.59876212396015E-03 
632	 3.58541204807432E-03 
633	 3.54921088494314E-03 
634	 3.52303761521569E-03 
635	 3.5110123903644E-03 
636	 3.48638279065332E-03 
637	 3.46194928649202E-03 
638	 3.44847635008633E-03 
639	 3.42927800318179E-03 
640	 3.40462415736131E-03 
641	 3.38261669969024E-03 
642	 3.36404187040696E-03 
643	 3.34929175676983E-03 
644	 3.33646520223749E-03 
645	 3.32198725797075E-03 
646	 3.30166469092826E-03 
647	 3.28142102965178E-03 
648	 3.26177493649169E-03 
649	 3.23818906180616E-03 
650	 3.21531477879555E-03 
651	 3.19713942882077E-03 
652	 3.18887974942969E-03 
653	 3.18350097792565E-03 
654	 3.16598867902354E-03 
655	 3.14318638127935E-03 
656	 3.11908443106851E-03 
657	 3.10007816553794E-03 
658	 3.0873354297788E-03 
659	 3.08112714457834E-03 
660	 3.07402059336051E-03 
661	 3.06328225538514E-03 
662	 3.0473311563595E-03 
663	 3.02988269563784E-03 
664	 3.01347756550329E-03 
665	 2.99889152476347E-03 
666	 2.98803483512584E-03 
667	 2.98376261427794E-03 
668	 2.97783183705767E-03 
669	 2.9682483200752E-03 
670	 2.95947922121128E-03 
671	 2.94736039853301E-03 
672	 2.92965837200319E-03 
673	 2.92269256484648E-03 
674	 2.92103212810701E-03 
675	 2.90310963779696E-03 
676	 2.89056969015014E-03 
677	 2.8903635186506E-03 
678	 2.89217491628431E-03 
679	 2.89223907113879E-03 
680	 2.88728635772234E-03 
681	 2.88236612842407E-03 
682	 2.87569337745357E-03 
683	 2.8556467375882E-03 
684	 2.84217599264664E-03 
685	 2.84561494672328E-03 
686	 2.84338582074393E-03 
687	 2.8370396545142E-03 
688	 2.83530231287417E-03 
689	 2.82990994871787E-03 
690	 2.8217342431719E-03 
691	 2.82677197693836E-03 
692	 2.82880935913842E-03 
693	 2.81406204253563E-03 
694	 2.8099156631528E-03 
695	 2.81628459963376E-03 
696	 2.8200955383244E-03 
697	 0.002818356308634 
698	 2.81041749050975E-03 
699	 2.80356494539229E-03 
700	 2.80115187199138E-03 
701	 2.80619220063864E-03 
702	 2.80951375503486E-03 
703	 2.80827057246425E-03 
704	 2.80143850908379E-03 
705	 2.8007797287425E-03 
706	 2.81078930806096E-03 
707	 2.79931290397849E-03 
708	 2.77906814540812E-03 
709	 2.78216480409683E-03 
710	 2.78941064197739E-03 
711	 2.79453691935497E-03 
712	 2.79724384752512E-03 
713	 2.79740442780108E-03 
714	 2.7954178428802E-03 
715	 2.79769144597373E-03 
716	 2.8028611067631E-03 
717	 2.8038267161673E-03 
718	 2.80363970063158E-03 
719	 2.80440319033354E-03 
720	 2.81127492361251E-03 
721	 2.81761576870084E-03 
722	 2.81447139413892E-03 
723	 2.81729706478977E-03 
724	 2.8264381593691E-03 
725	 2.82932880416803E-03 
726	 2.83214465861837E-03 
727	 2.83798440467975E-03 
728	 2.83898293827799E-03 
729	 2.83845110084277E-03 
730	 2.84432364050349E-03 
731	 2.84996596211384E-03 
732	 2.85264505992558E-03 
733	 2.84984945804813E-03 
734	 2.84778556336539E-03 
