Wavelength	11H00001.asd
325	-1.72157083325576E-05 
326	 8.35090859992567E-06 
327	 2.6060572993261E-05 
328	 2.86316028221773E-05 
329	 3.37241999366557E-05 
330	 2.94172897842702E-05 
331	 7.11225042637918E-06 
332	 2.19881850921393E-06 
333	 9.93747771260168E-06 
334	 3.33244332261868E-06 
335	 2.45178310678621E-06 
336	 1.061380474046E-05 
337	 5.32306336156123E-06 
338	 2.09986543818237E-05 
339	 8.40747064762416E-05 
340	 7.87509715091173E-05 
341	 2.00966747309476E-05 
342	-1.0217375352593E-05 
343	-2.17346707329267E-06 
344	 3.87585890478397E-05 
345	 4.90131406474768E-05 
346	 5.21755379806357E-05 
347	 7.53046897852003E-05 
348	 6.84752770519785E-05 
349	 4.11426446848612E-05 
350	 3.96393165042136E-05 
351	 4.49932278469047E-05 
352	 4.79223440807897E-05 
353	 4.08803241584611E-05 
354	 2.99057079564803E-05 
355	 2.31157287171118E-05 
356	 3.09316742650445E-05 
357	 4.84576041498439E-05 
358	 5.61229091121745E-05 
359	 5.07213018878444E-05 
360	 3.4714333481246E-05 
361	 3.96671907623202E-05 
362	 5.35099473377444E-05 
363	 5.30766238826642E-05 
364	 5.20626758392751E-05 
365	 5.41487416917496E-05 
366	 6.0029647385673E-05 
367	 6.65703437512972E-05 
368	 7.05789951216714E-05 
369	 6.60630774721775E-05 
370	 5.75939636943395E-05 
371	 5.53644024556409E-05 
372	 4.96713923415149E-05 
373	 4.32546664680051E-05 
374	 6.16867725501372E-05 
375	 7.22890657202276E-05 
376	 5.07944710247896E-05 
377	 5.40603170570808E-05 
378	 7.41367306915205E-05 
379	 6.8446372570193E-05 
380	 7.14150867952523E-05 
381	 9.09974104551144E-05 
382	 1.1109582829853E-04 
383	 1.09140272771927E-04 
384	 6.76375450413435E-05 
385	 6.87490921583476E-05 
386	 1.04403559383465E-04 
387	 1.07947050505318E-04 
388	 9.57817764721954E-05 
389	 8.15850059622119E-05 
390	 1.11925746115927E-04 
391	 1.45436864798429E-04 
392	 1.27061477776179E-04 
393	 1.23412972981085E-04 
394	 1.41084472650327E-04 
395	 1.50150194354739E-04 
396	 1.5269352567787E-04 
397	 1.51635109266778E-04 
398	 1.63497191192142E-04 
399	 1.77974608536243E-04 
400	 1.7551659189223E-04 
401	 1.7792187400527E-04 
402	 1.92319368164962E-04 
403	 2.22415097846672E-04 
404	 2.45565147468973E-04 
405	 2.4895344215419E-04 
406	 2.81797837960076E-04 
407	 3.26699215096827E-04 
408	 3.29906553996794E-04 
409	 3.47006413982916E-04 
410	 3.91835446634386E-04 
411	 4.37745787575096E-04 
412	 4.83387016260819E-04 
413	 5.3025751907891E-04 
414	 6.09136163917929E-04 
415	 7.07208874320708E-04 
416	 7.69887940441548E-04 
417	 8.59979050112505E-04 
418	 1.00106384452076E-03 
419	 1.15046527675012E-03 
420	 1.3154410402058E-03 
421	 1.51002086746003E-03 
422	 1.72733479527221E-03 
423	 1.97220921307476E-03 
424	 2.26021605382681E-03 
425	 2.58178348594109E-03 
426	 2.93250705588486E-03 
427	 3.32428484697269E-03 
428	 3.76615705073104E-03 
429	 4.26965914185079E-03 
430	 4.82521857710175E-03 
431	 5.43004121442277E-03 
432	 6.08095443240034E-03 
433	 6.79800911991266E-03 
434	 7.60036312129867E-03 
435	 8.46908599904632E-03 
436	 9.40400356660503E-03 
437	 1.04121670394966E-02 
438	 1.15015104309536E-02 
439	 1.26661887391487E-02 
440	 1.38610898411824E-02 
441	 1.50709923102992E-02 
442	 1.62841657621724E-02 
443	 1.74463613117203E-02 
444	 1.84907034763548E-02 
445	 1.93166364014026E-02 
446	 1.98747867272296E-02 
447	 2.01235987378539E-02 
448	 2.00706891660611E-02 
449	 1.97035171618263E-02 
450	 1.89920934254807E-02 
451	 0.018033671930711 
452	 1.69046475304216E-02 
453	 1.57031567368164E-02 
454	 1.44836388715123E-02 
455	 1.32993035396909E-02 
456	 1.21910411362403E-02 
457	 1.11921027705156E-02 
458	 1.03408665974472E-02 
459	 9.60805576404947E-03 
460	 8.97172011009144E-03 
461	 8.40130730416352E-03 
462	 7.88524302928625E-03 
463	 7.41505900323406E-03 
464	 6.97224002510269E-03 
465	 6.54805795831766E-03 
466	 6.13929094033357E-03 
467	 0.005753694657577 
468	 5.39798248967788E-03 
469	 5.07056603595827E-03 
470	 4.77399521736671E-03 
471	 4.51224829986641E-03 
472	 4.28746934763473E-03 
473	 4.10127492086078E-03 
474	 3.95396425112301E-03 
475	 3.84666335582849E-03 
476	 3.77883571153833E-03 
477	 3.71472581900587E-03 
478	 3.65458009637345E-03 
479	 3.62487805912492E-03 
480	 3.61720577359296E-03 
481	 3.62536717227872E-03 
482	 3.63800595108516E-03 
483	 3.65494427210462E-03 
484	 3.67874261293016E-03 
485	 3.71044973920867E-03 
486	 3.74877199970055E-03 
487	 3.78642731363179E-03 
488	 3.83118719776785E-03 
489	 3.88876756818047E-03 
490	 3.95123318620099E-03 
491	 4.01370392288993E-03 
492	 4.06960666573979E-03 
493	 4.12141005398222E-03 
494	 4.17446449343818E-03 
495	 4.25085243356613E-03 
496	 4.33143487046541E-03 
497	 4.39211880477149E-03 
498	 4.45072020470874E-03 
499	 4.50944083456332E-03 
500	 4.56285121354714E-03 
