Wavelength	11H00003.asd
325	 7.4020625521816E-05 
326	 7.48129129429307E-05 
327	 6.26094961015604E-05 
328	 4.61160418363879E-05 
329	 5.60822686880031E-05 
330	 5.9689331397507E-05 
331	 3.03870760326424E-05 
332	 2.19067927008993E-05 
333	 2.72894213437789E-05 
334	 5.84554249073842E-06 
335	-3.08869548276709E-06 
336	 1.07830265592762E-05 
337	 2.57565538266237E-05 
338	 4.47228061284043E-05 
339	 7.0024187852511E-05 
340	 7.2081648961437E-05 
341	 5.17270386838487E-05 
342	 1.76955964601432E-05 
343	 2.29457224339881E-05 
344	 7.37563951075155E-05 
345	 9.08477748531381E-05 
346	 9.27143580972503E-05 
347	 1.03793552712407E-04 
348	 1.0892852477292E-04 
349	 1.02665545532083E-04 
350	 7.52344707828557E-05 
351	 5.34618794591531E-05 
352	 4.89896315789758E-05 
353	 5.32935309976408E-05 
354	 6.03374285595884E-05 
355	 6.40643654737161E-05 
356	 6.63762809994423E-05 
357	 6.67478282296052E-05 
358	 6.30408519748482E-05 
359	 5.84332435217475E-05 
360	 5.46736133716423E-05 
361	 5.07343446735489E-05 
362	 4.73938017462441E-05 
363	 4.5595666253672E-05 
364	 5.11127970064308E-05 
365	 6.0621336658044E-05 
366	 5.47458675172538E-05 
367	 5.91526296732026E-05 
368	 8.62610372591882E-05 
369	 8.56262392483298E-05 
370	 6.51746181517518E-05 
371	 5.18435271886094E-05 
372	 5.74328529092046E-05 
373	 8.02216528013759E-05 
374	 9.45074329520906E-05 
375	 8.81911544612462E-05 
376	 5.68847463970094E-05 
377	 6.26268519581707E-05 
378	 9.19748720369562E-05 
379	 8.66594283524734E-05 
380	 9.2742056314105E-05 
381	 1.15865103988652E-04 
382	 1.05467723847413E-04 
383	 8.95145891884357E-05 
384	 9.83258194860856E-05 
385	 1.05834195899497E-04 
386	 1.09661436622021E-04 
387	 1.17666317588199E-04 
388	 1.24715308218545E-04 
389	 1.29702946569428E-04 
390	 1.40151498889713E-04 
391	 1.49123254232408E-04 
392	 1.47590862587688E-04 
393	 1.57295632011861E-04 
394	 1.75329591632086E-04 
395	 1.76090496084125E-04 
396	 1.76164310143341E-04 
397	 1.84509620634457E-04 
398	 1.95317383143001E-04 
399	 2.03350017982024E-04 
400	 2.01461199646122E-04 
401	 2.01368184461614E-04 
402	 2.09878032822379E-04 
403	 2.38471040043995E-04 
404	 2.65199184476954E-04 
405	 2.75663997205802E-04 
406	 2.98953902682262E-04 
407	 3.26587614957001E-04 
408	 3.28821995836665E-04 
409	 3.49456800021636E-04 
410	 3.98255569556088E-04 
411	 4.47164093435284E-04 
412	 4.94751194240056E-04 
413	 5.4246980911226E-04 
414	 6.1598300514093E-04 
415	 7.08207536302788E-04 
416	 7.84199098677876E-04 
417	 8.75332739461842E-04 
418	 9.97587237647126E-04 
419	 1.15340812697704E-03 
420	 1.33371390537576E-03 
421	 1.52567231215128E-03 
422	 1.73744919588065E-03 
423	 1.97824485893545E-03 
424	 2.26524835442996E-03 
425	 2.59015194405534E-03 
426	 2.94770903272958E-03 
427	 3.33571771194664E-03 
428	 3.76926329039593E-03 
429	 4.27527620390072E-03 
430	 4.82859423409238E-03 
431	 5.42613651722004E-03 
432	 6.08646271212293E-03 
433	 6.81042955997153E-03 
434	 7.60007549718566E-03 
435	 8.46515467290559E-03 
436	 9.40674179301505E-03 
437	 1.04209720282484E-02 
438	 1.15112533994439E-02 
439	 1.26709182082407E-02 
440	 1.38659432298969E-02 
441	 1.50808746864144E-02 
442	 1.63021344442432E-02 
443	 1.74663955105991E-02 
444	 1.85049655056045E-02 
445	 0.019319684167273 
446	 1.98705774806978E-02 
447	 2.01226025444241E-02 
448	 2.00806024292682E-02 
449	 0.019724279960103 
450	 0.019010541125063 
451	 1.80452448136791E-02 
452	 1.69089266243293E-02 
453	 1.57029874445987E-02 
454	 1.44857392450041E-02 
455	 1.33125257392666E-02 
456	 1.21994270901624E-02 
457	 1.11866855731227E-02 
458	 1.03473543276893E-02 
459	 9.62407667925165E-03 
460	 8.98212780343274E-03 
461	 8.39367939492407E-03 
462	 7.86697140924367E-03 
463	 7.42005881981762E-03 
464	 6.98520424359696E-03 
465	 6.54990357785427E-03 
466	 6.15026644972777E-03 
467	 5.77089656662899E-03 
468	 5.40391357434952E-03 
469	 5.06981913693887E-03 
470	 4.77315178971391E-03 
471	 4.51405832742734E-03 
472	 4.2978935160524E-03 
473	 4.1233292515877E-03 
474	 3.97503665277674E-03 
475	 3.85848405598077E-03 
476	 3.77933601817694E-03 
477	 3.71475231101848E-03 
478	 3.66367628261978E-03 
479	 0.003640918772822 
480	 3.63411076578425E-03 
481	 3.63634193996366E-03 
482	 3.65100280971562E-03 
483	 3.6695548600373E-03 
484	 3.67906040388742E-03 
485	 3.70231407208565E-03 
486	 3.7422581397715E-03 
487	 3.78192556935509E-03 
488	 3.82721577185426E-03 
489	 3.88321668197391E-03 
490	 3.95105563110635E-03 
491	 4.0248588931558E-03 
492	 4.09324374104374E-03 
493	 4.15353129126463E-03 
494	 4.20702569366001E-03 
495	 4.26880500465032E-03 
496	 4.33453817691808E-03 
497	 4.39747265150069E-03 
498	 4.45223941671313E-03 
499	 4.50242015184513E-03 
500	 4.56535443206472E-03 
501	 4.62238834981546E-03 
502	 4.66355444201084E-03 
503	 4.70733846380009E-03 
504	 4.74873847986977E-03 
505	 4.77383785885527E-03 
506	 4.79971795227663E-03 
507	 4.83087378775832E-03 
508	 4.8611128820906E-03 
509	 4.8871341493894E-03 
510	 4.90625240158343E-03 
511	 4.9246389053703E-03 
512	 4.94356509812244E-03 
513	 4.96335678676771E-03 
514	 4.97809459897432E-03 
515	 4.98638466509248E-03 
516	 4.99895972906919E-03 
517	 5.01279047271687E-03 
518	 5.02223398932636E-03 
519	 5.02744322904911E-03 
520	 5.03225358054688E-03 
521	 5.05141217425094E-03 
522	 5.06760639928102E-03 
523	 5.06897477971615E-03 
524	 5.07631222500509E-03 
525	 5.08776866151043E-03 
526	 5.08992049388202E-03 
527	 5.0975172921875E-03 
528	 5.11347388349486E-03 
529	 5.12394732508513E-03 
530	 5.12995100550976E-03 
531	 5.13438027232518E-03 
532	 5.14532950483525E-03 
533	 5.16041551409695E-03 
534	 5.16437466624778E-03 
535	 5.1709025906623E-03 
536	 5.18716697704653E-03 
537	 5.19774841082387E-03 
538	 5.20566528732981E-03 
539	 5.22129069104306E-03 
540	 5.23234883638438E-03 
541	 5.2363447342766E-03 
542	 5.24165991397805E-03 
543	 5.24672976338108E-03 
544	 5.2496168456275E-03 
545	 5.25431503069063E-03 
546	 5.25896590426392E-03 
547	 5.25518029202914E-03 
548	 5.25485959794209E-03 
549	 5.26292142199621E-03 
550	 5.26818776024959E-03 
551	 5.2696323127918E-03 
552	 5.26839834250166E-03 
553	 5.25777065043919E-03 
554	 5.24202190105363E-03 
555	 5.24459654543913E-03 
556	 5.25243120772259E-03 
557	 5.25365678974987E-03 
558	 5.24551225732538E-03 
559	 5.23184069318773E-03 
560	 5.22439338696553E-03 
561	 5.21599744060715E-03 
562	 5.20446431677258E-03 
563	 5.19321685758817E-03 
564	 5.18158970127724E-03 
565	 5.1682508906199E-03 
566	 5.16106135406331E-03 
567	 5.15936350225573E-03 
568	 5.15443665164723E-03 
569	 5.14106353863636E-03 
570	 5.11704717426298E-03 
571	 5.1003318987847E-03 
572	 5.09108438184447E-03 
573	 5.08379315366101E-03 
574	 5.06825278705655E-03 
575	 5.04201298959069E-03 
576	 5.01593532861688E-03 
577	 4.99744769330569E-03 
578	 4.99316723481845E-03 
579	 4.97928700838731E-03 
580	 4.9554936627436E-03 
581	 4.94007513474851E-03 
582	 4.9288850816005E-03 
583	 4.91987347846015E-03 
584	 4.91499437112649E-03 
585	 4.91026541580895E-03 
586	 4.8991026613252E-03 
587	 4.88137809049328E-03 
588	 4.86048314888642E-03 
589	 4.85092427557867E-03 
590	 4.84591531162471E-03 
591	 4.83799318533436E-03 
592	 4.82320984955036E-03 
593	 4.8018586097428E-03 
594	 4.77631601800501E-03 
595	 4.75816573307211E-03 
596	 4.7496479915246E-03 
597	 4.72271734266035E-03 
598	 4.68962942008902E-03 
599	 4.6734075499371E-03 
600	 4.65903975825922E-03 
601	 4.64074145664217E-03 
602	 4.61185378300196E-03 
603	 4.58378115606557E-03 
604	 4.56510780932202E-03 
605	 4.54102672786573E-03 
606	 4.51373699902386E-03 
607	 4.49602447645042E-03 
608	 4.47519719088441E-03 
609	 4.44807659387828E-03 
610	 4.42314116563881E-03 
611	 4.40668669858672E-03 
612	 4.40527154125297E-03 
613	 4.38851810221581E-03 
614	 4.35497583813948E-03 
615	 4.3289421781867E-03 
616	 4.3028496635486E-03 
617	 4.27277942157315E-03 
618	 4.24815434180223E-03 
619	 4.22765115131186E-03 
620	 4.20624029180464E-03 
621	 4.18323375337658E-03 
622	 4.15737123634578E-03 
623	 4.1261888499467E-03 
624	 4.09475337075708E-03 
625	 4.06837425530746E-03 
626	 4.03949128651682E-03 
627	 4.00890293259379E-03 
628	 3.98451586215295E-03 
629	 3.95908479001272E-03 
630	 3.92887841929584E-03 
631	 3.89675733733218E-03 
632	 3.86641738404181E-03 
633	 3.84334090078942E-03 
634	 3.81590496134485E-03 
635	 3.78277722866768E-03 
636	 3.75347672277714E-03 
637	 3.72760814794555E-03 
638	 3.70459495548416E-03 
639	 3.68533333077748E-03 
