Wavelength	10H00004.asd
325	 5.90633885989353E-05 
326	 5.07124714263553E-05 
327	 3.74204826413625E-05 
328	 2.75166939945174E-05 
329	 1.80434646210551E-05 
330	 2.98063275652484E-05 
331	 7.55477945908216E-05 
332	 7.6102497782301E-05 
333	 3.9679928612994E-05 
334	 1.62688830086441E-05 
335	 6.57703400860026E-06 
336	 1.07270123683789E-05 
337	 1.20854618605972E-05 
338	 2.10059703978761E-05 
339	 4.55903547691826E-05 
340	 3.88528573182858E-05 
341	 1.52099611988983E-05 
342	 3.03398777054709E-05 
343	 4.48336282801103E-05 
344	 4.79675501043442E-05 
345	 5.9770884222946E-05 
346	 7.1758635058217E-05 
347	 7.42792649636308E-05 
348	 6.18384029134556E-05 
349	 4.40671437322696E-05 
350	 4.74355316192445E-05 
351	 5.0057657658362E-05 
352	 4.35865832370945E-05 
353	 3.71088811090707E-05 
354	 2.96695834949416E-05 
355	 1.94064838448974E-05 
356	 2.33060475952338E-05 
357	 3.86045695259132E-05 
358	 4.52876345499624E-05 
359	 5.1479753788904E-05 
360	 6.00246979233459E-05 
361	 6.11623467957823E-05 
362	 6.05347907362572E-05 
363	 6.77612940587893E-05 
364	 7.68949372918126E-05 
365	 8.40615291444756E-05 
366	 8.1711699701967E-05 
367	 8.00926396806482E-05 
368	 8.39073784554095E-05 
369	 6.7345293134777E-05 
370	 4.68156726461098E-05 
371	 5.95549133122163E-05 
372	 6.77526031696138E-05 
373	 6.49082056975339E-05 
374	 7.84752699338514E-05 
375	 8.72623908417687E-05 
376	 7.50427031005261E-05 
377	 7.40372222165697E-05 
378	 8.31552099721382E-05 
379	 8.70366465682601E-05 
380	 8.77171126199711E-05 
381	 8.63846552329877E-05 
382	 8.77622899748905E-05 
383	 9.17774182545115E-05 
384	 9.75548462726945E-05 
385	 9.58320133707814E-05 
386	 9.0837185033056E-05 
387	 1.01629526901446E-04 
388	 9.69255530031418E-05 
389	 7.38926156195943E-05 
390	 9.91569119825965E-05 
391	 1.35608894978211E-04 
392	 1.30994242382206E-04 
393	 1.41536685730034E-04 
394	 1.66762087674193E-04 
395	 1.63867264030369E-04 
396	 1.60336735438192E-04 
397	 1.70725307701382E-04 
398	 1.83041803127535E-04 
399	 1.90067831288932E-04 
400	 1.81930622956519E-04 
401	 1.91293834678473E-04 
402	 2.19171957179561E-04 
403	 2.32908613648656E-04 
404	 2.42483554311594E-04 
405	 2.56523259930303E-04 
406	 2.80698886593551E-04 
407	 3.081033052592E-04 
408	 3.21321848909185E-04 
409	 3.42176514450771E-04 
410	 3.78573745203065E-04 
411	 4.30531170624529E-04 
412	 4.83204983594883E-04 
413	 5.2377984872272E-04 
414	 5.85162892786555E-04 
415	 6.67269941601624E-04 
416	 7.50870422130449E-04 
417	 8.43034359646325E-04 
418	 9.50797489024664E-04 
419	 1.09572583955584E-03 
420	 1.26327107376154E-03 
421	 1.43091752000822E-03 
422	 1.63100545586686E-03 
423	 1.86905555372818E-03 
424	 2.12888681730616E-03 
425	 2.42533502171038E-03 
426	 2.76725268390835E-03 
427	 3.13964037860791E-03 
428	 3.54964448192617E-03 
429	 4.01240350994748E-03 
430	 4.52599877447319E-03 
431	 5.09103582906126E-03 
432	 5.70583554990185E-03 
433	 6.37932463283419E-03 
434	 7.12112064443639E-03 
435	 7.92915553404804E-03 
436	 8.80478931264247E-03 
437	 9.74931769177381E-03 
438	 1.07729479544017E-02 
439	 1.18713170341917E-02 
440	 1.30037637392599E-02 
441	 1.41464075140083E-02 
442	 1.52758856753771E-02 
443	 1.63640570117816E-02 
444	 1.73500478935812E-02 
445	 1.81231403407585E-02 
446	 1.86472952944129E-02 
447	 0.018889490703515 
448	 1.88468274570391E-02 
449	 0.018508480669539 
450	 1.78517027716035E-02 
451	 1.69580306037285E-02 
452	 1.58973286660704E-02 
453	 1.47688160584019E-02 
454	 1.36274776172159E-02 
455	 1.25257032514869E-02 
456	 1.14844394616674E-02 
457	 1.05372867382626E-02 
458	 9.73630572062074E-03 
459	 9.05148469507958E-03 
460	 8.45865283333895E-03 
461	 7.90863473106511E-03 
462	 7.41455677406413E-03 
463	 7.00410330138081E-03 
464	 6.59957392970185E-03 
465	 6.18699873283946E-03 
466	 5.80646018947636E-03 
467	 5.44530800554638E-03 
468	 5.09792064354787E-03 
469	 4.78630864684266E-03 
470	 4.51066299035492E-03 
471	 4.26123522868139E-03 
472	 4.05901685088592E-03 
473	 3.90460906472637E-03 
474	 3.76516694012735E-03 
475	 3.64992827426957E-03 
476	 3.56989932081406E-03 
477	 3.50979685540151E-03 
478	 3.4658808630018E-03 
479	 3.43920197938534E-03 
480	 3.42949583252173E-03 
481	 3.43551266438311E-03 
482	 3.45481357015697E-03 
483	 0.003477964356766 
484	 3.49180102301547E-03 
485	 3.5178334835872E-03 
486	 3.55758700115285E-03 
487	 3.59091510099091E-03 
488	 3.62836128379929E-03 
489	 3.67858165182977E-03 
490	 3.73881531624305E-03 
491	 3.80337100717766E-03 
492	 3.86130163768803E-03 
493	 3.91767911844378E-03 
494	 3.97532721297187E-03 
495	 4.04041329109673E-03 
496	 4.10445682863119E-03 
497	 4.15717211737431E-03 
498	 4.21002397008195E-03 
499	 4.26516304809838E-03 
500	 0.004322135552736 
501	 4.36981814143173E-03 
502	 4.40355387734537E-03 
503	 4.44650845754684E-03 
504	 4.49023183228073E-03 
505	 4.51389758943502E-03 
506	 4.53263157734138E-03 
507	 4.55423764855447E-03 
508	 4.5898921062375E-03 
509	 4.62445892783191E-03 
510	 4.64400987669719E-03 
511	 4.66986075029758E-03 
512	 4.69748217078059E-03 
513	 4.70315248980834E-03 
514	 4.70935681224425E-03 
515	 4.7246720446363E-03 
516	 4.73255672155661E-03 
517	 4.7378103380009E-03 
518	 4.74943442310921E-03 
519	 4.76890076722105E-03 
520	 4.79026662232538E-03 
521	 4.79058026568113E-03 
522	 4.79012048099859E-03 
523	 4.80387447231922E-03 
524	 4.81676473104398E-03 
525	 4.82644475629851E-03 
526	 4.83237857880903E-03 
527	 4.84397895059098E-03 
528	 4.86122041275162E-03 
529	 4.86250278008072E-03 
530	 4.86341983678317E-03 
531	 4.88395689843053E-03 
532	 4.89573990653736E-03 
533	 4.89623317407625E-03 
534	 4.89851599904892E-03 
535	 4.90771417314043E-03 
536	 4.92568197939907E-03 
537	 4.93679428725335E-03 
538	 4.94392099600813E-03 
539	 4.95736407863264E-03 
540	 4.96805856989372E-03 
541	 4.97333106083901E-03 
542	 4.97389747443119E-03 
543	 4.97817594886909E-03 
544	 4.99364058795388E-03 
545	 5.00196908100758E-03 
546	 5.00233533782617E-03 
547	 5.00508056583252E-03 
548	 5.00465560538434E-03 
549	 4.99986546025782E-03 
550	 5.00102775913017E-03 
551	 5.00479919592754E-03 
552	 5.0042231212497E-03 
553	 4.99892885932301E-03 
554	 4.99120525603957E-03 
555	 4.99034943634616E-03 
556	 4.99406016281866E-03 
557	 4.99937233995054E-03 
558	 4.99071832383513E-03 
559	 4.97449276946846E-03 
560	 4.97531112209484E-03 
561	 4.97457532149713E-03 
562	 4.9639082584414E-03 
563	 4.93972597207588E-03 
564	 4.91860936395561E-03 
565	 4.92286505779657E-03 
566	 4.91997338034002E-03 
567	 4.90646187996395E-03 
