Wavelength	10H00005.asd
325	 2.38166731261774E-05 
326	 2.34204389591529E-05 
327	 7.59482634839273E-06 
328	-1.48921797664698E-05 
329	-2.35097254647069E-05 
330	-2.26289261778971E-05 
331	-1.63808713628692E-05 
332	-7.8638513340938E-07 
333	 9.80603281450481E-06 
334	-2.09955426768799E-05 
335	-4.37899727173681E-05 
336	-3.62529739718449E-05 
337	 1.2948256592865E-05 
338	 6.05051410648571E-05 
339	 6.61556773521176E-05 
340	 2.59503664608487E-05 
341	-2.93187132628204E-05 
342	-3.2934331494566E-05 
343	-1.95518118301156E-05 
344	-1.13054507796222E-06 
345	 2.72125444081881E-05 
346	 4.61692868063608E-05 
347	 3.86786409332194E-05 
348	 4.13987206689056E-05 
349	 5.01055714659994E-05 
350	 3.21399863547678E-05 
351	 2.25771217902935E-05 
352	 3.18710213554094E-05 
353	 3.01763591608738E-05 
354	 2.04276720703168E-05 
355	 9.46035771495079E-06 
356	 2.12722427757766E-05 
357	 4.7992125554799E-05 
358	 5.08744021573896E-05 
359	 4.27173359925706E-05 
360	 3.10028860285665E-05 
361	 1.70073878497473E-05 
362	 1.64188274701268E-05 
363	 5.12257716615125E-05 
364	 7.22816203404227E-05 
365	 6.80797310016608E-05 
366	 5.00301207787053E-05 
367	 4.36511981083294E-05 
368	 6.32722048976149E-05 
369	 6.94458500535969E-05 
370	 6.13302221083167E-05 
371	 4.84415980672088E-05 
372	 3.5680581916065E-05 
373	 2.99342820574688E-05 
374	 5.01589615023972E-05 
375	 6.28719092819377E-05 
376	 4.21401907992354E-05 
377	 3.01504327386773E-05 
378	 3.44040697963283E-05 
379	 5.46788170917983E-05 
380	 7.2124820490438E-05 
381	 7.74762013440383E-05 
382	 6.79806512368345E-05 
383	 6.05744443939853E-05 
384	 7.16069371198477E-05 
385	 7.79414337776411E-05 
386	 8.03671916415868E-05 
387	 9.62093848602296E-05 
388	 1.00608668377886E-04 
389	 8.95689334297426E-05 
390	 1.08433140244403E-04 
391	 1.27492867528478E-04 
392	 1.06134668878879E-04 
393	 1.10615531932253E-04 
394	 1.40394663931489E-04 
395	 1.43976430747324E-04 
396	 1.409182997601E-04 
397	 1.43510002887955E-04 
398	 1.60489674088353E-04 
