Wavelength	11H00009.asd
325	-3.12495166324584E-05 
326	 2.69025573182143E-05 
327	 4.79613688024432E-05 
328	 2.05039302983275E-05 
329	 1.9186272160986E-05 
330	 1.36804287214077E-05 
331	-1.97585873726842E-05 
332	-7.51625074594086E-06 
333	 2.73393217217601E-05 
334	 1.85653461300057E-06 
335	-3.0776708470963E-05 
336	-4.57677213245921E-05 
337	-2.11937635268739E-05 
338	 1.46196511545846E-05 
339	 3.35495812717465E-05 
340	 2.7899819169883E-05 
341	 4.65465996967179E-06 
342	-2.0015880964285E-05 
343	-2.56130020172237E-05 
344	-5.96026830373951E-06 
345	 2.45501286566808E-05 
346	 4.42300588496733E-05 
347	 3.49267360954208E-05 
348	 3.02589314149766E-05 
349	 3.48791925420555E-05 
350	 4.24764383804288E-05 
351	 4.77820979522257E-05 
352	 4.64811274874944E-05 
353	 2.94167372720101E-05 
354	 1.58697434258151E-05 
355	 2.86824492907198E-05 
356	 3.18124862987517E-05 
357	 2.56980230461772E-05 
358	 3.77410052217718E-05 
359	 5.29415650509732E-05 
360	 6.0751259802438E-05 
361	 4.38681429235674E-05 
362	 2.7443073345747E-05 
363	 5.08736404531007E-05 
364	 6.13279037681879E-05 
365	 5.05247142036798E-05 
366	 4.23476066672829E-05 
367	 4.20316908316462E-05 
368	 5.14934291343003E-05 
369	 5.21413919446553E-05 
370	 4.64244486108735E-05 
371	 4.47258314478606E-05 
372	 3.58820467929176E-05 
373	 2.4853484750355E-05 
374	 4.75544789473747E-05 
375	 6.38827380694827E-05 
376	 4.37196436697739E-05 
377	 5.38750614966618E-05 
378	 8.63688784111295E-05 
379	 9.87875214407517E-05 
380	 9.61155673208777E-05 
381	 8.28084170885674E-05 
382	 7.85862772442933E-05 
383	 7.74291319483004E-05 
384	 7.28699747740254E-05 
385	 8.81054406443852E-05 
386	 1.10816546525997E-04 
387	 9.58252998717827E-05 
388	 8.40425725203396E-05 
389	 9.2234315958589E-05 
390	 1.09959792231064E-04 
391	 1.18622610908505E-04 
392	 9.74379147825122E-05 
393	 1.07337671105633E-04 
394	 1.44013670020409E-04 
395	 1.46918520166826E-04 
396	 1.47352573372153E-04 
397	 1.59971697143705E-04 
398	 1.58776758538502E-04 
399	 1.5252761955691E-04 
400	 1.58299677242505E-04 
401	 1.78974673260408E-04 
402	 2.08397824855123E-04 
403	 2.21181963489857E-04 
404	 2.29182940112079E-04 
405	 2.43040916809087E-04 
406	 2.75199751468628E-04 
407	 3.11281763087703E-04 
408	 3.15462342689392E-04 
409	 3.34705775021829E-04 
410	 3.80377059670073E-04 
411	 4.26713969324913E-04 
412	 4.72555344506998E-04 
413	 5.19417399137536E-04 
414	 5.91662541985954E-04 
415	 6.85508386236103E-04 
416	 7.77192963433546E-04 
417	 8.76331079448367E-04 
418	 9.91159039541673E-04 
419	 0.001142970849345 
420	 1.31961505554992E-03 
421	 1.50149593191457E-03 
422	 1.71668435287321E-03 
423	 1.9713340424305E-03 
424	 2.25697580460724E-03 
425	 2.57171508769952E-03 
426	 2.91792302374888E-03 
427	 3.3222938174262E-03 
428	 3.77988266271909E-03 
429	 4.27315258052128E-03 
430	 4.81171964484427E-03 
431	 5.40291755353788E-03 
432	 6.05832387196678E-03 
433	 6.78441469504159E-03 
434	 7.58730296308176E-03 
435	 8.45733453313189E-03 
436	 9.39300104499272E-03 
437	 1.03925148675705E-02 
438	 1.14781850065376E-02 
439	 1.26497978408018E-02 
440	 1.38545788822107E-02 
441	 1.50721474867523E-02 
442	 1.62853205617913E-02 
443	 1.74414700480738E-02 
444	 1.84772803044829E-02 
445	 1.93003373525861E-02 
446	 1.98643868942714E-02 
447	 2.01269016725146E-02 
