Wavelength	11H00004.asd
325	 6.7011650891657E-06 
326	 4.13784012341191E-05 
327	 5.28458740062871E-05 
328	 3.6640599780367E-05 
329	 3.73163322648788E-05 
330	 4.16741796140536E-05 
331	 3.52477219200731E-05 
332	-2.9289021389084E-06 
333	-4.99667089714643E-05 
334	-4.87425053919761E-05 
335	-1.41612643521242E-05 
336	 3.09469560362081E-05 
337	 2.20767170145685E-06 
338	-1.966770223075E-05 
339	 3.85357843698948E-05 
340	 6.28921439956177E-05 
341	 4.11529223009159E-05 
342	-9.94625239302802E-06 
343	-1.94924950121044E-05 
344	 2.68293892596866E-05 
345	 4.9205542695661E-05 
346	 5.11224413413578E-05 
347	 4.35940588119748E-05 
348	 4.16417337960933E-05 
349	 4.50756622202189E-05 
350	 4.38120227564392E-05 
351	 4.03905058019098E-05 
352	 3.54608163626064E-05 
353	 2.73930541902199E-05 
354	 2.02761891465296E-05 
355	 1.89028825218621E-05 
356	 2.40867673523834E-05 
357	 3.57825838811951E-05 
358	 5.75220781753764E-05 
359	 6.13426704220691E-05 
360	 3.78168400805883E-05 
361	 3.16767905466528E-05 
362	 4.09639905870613E-05 
363	 5.48878696635502E-05 
364	 5.79785411726562E-05 
365	 4.99715749176874E-05 
366	 4.74156947104446E-05 
367	 5.35215978164811E-05 
368	 6.76640558101679E-05 
369	 6.45136483381591E-05 
370	 5.19590977924596E-05 
371	 5.16486358362927E-05 
372	 5.06130747901657E-05 
373	 5.07608374550241E-05 
374	 7.98373803016508E-05 
375	 9.0941051201666E-05 
376	 4.97304791047181E-05 
377	 3.69001631086407E-05 
378	 5.36857182859853E-05 
379	 6.9814834409913E-05 
380	 8.00589804446224E-05 
381	 7.98764611080754E-05 
382	 6.75270937251398E-05 
383	 5.83518482329767E-05 
384	 6.74832781425065E-05 
385	 8.51699471525499E-05 
386	 1.02103349812998E-04 
387	 9.96285222065519E-05 
388	 9.99399394270644E-05 
389	 1.10380145247193E-04 
390	 1.13066754040651E-04 
391	 1.13014275349633E-04 
392	 1.18249814063904E-04 
393	 1.2779891886253E-04 
394	 1.39040939217618E-04 
395	 1.44754669315207E-04 
396	 1.50007180821217E-04 
397	 1.57071653276954E-04 
398	 1.59594186264147E-04 
399	 1.63769634609761E-04 
400	 1.80347013232901E-04 
401	 1.94502037139344E-04 
402	 2.0269881769542E-04 
403	 2.06729559322991E-04 
404	 2.2052304662333E-04 
405	 2.52386026460465E-04 
406	 2.78601684583329E-04 
407	 2.99446782874818E-04 
408	 3.22933830989125E-04 
409	 3.53719976909781E-04 
410	 3.92574762611753E-04 
411	 4.31468568075969E-04 
412	 4.75446023242052E-04 
413	 5.30534379191072E-04 
414	 6.14190850746434E-04 
415	 7.12808653563937E-04 
416	 7.79009402110254E-04 
417	 8.65124696581764E-04 
418	 9.93305159906198E-04 
419	 1.14032832032064E-03 
420	 1.30996821007208E-03 
421	 0.001509074474278 
422	 1.72860228125702E-03 
423	 1.97311789070814E-03 
