Wavelength	9H00001.asd
325	 3.97622165612404E-05 
326	 8.98978819567124E-05 
327	 8.91671409150692E-05 
328	 3.77766777629825E-05 
329	 8.46423438452144E-06 
330	 7.36909205487691E-06 
331	 3.48185503875188E-05 
332	 3.19823139744028E-05 
333	 7.43028798964278E-06 
334	 6.85005600363964E-06 
335	 0.000011687312141 
336	 1.44976518503655E-05 
337	 5.92897795324727E-06 
338	 2.25614679647124E-06 
339	 1.73034962882501E-05 
340	 2.20455159416437E-05 
341	 1.09540779591681E-05 
342	-2.22782852860478E-05 
343	-1.85503462193603E-05 
344	 3.08370728970605E-05 
345	 4.9097462126221E-05 
346	 5.13776147577982E-05 
347	 5.89292565258799E-05 
348	 6.41740290803149E-05 
349	 6.37972839200455E-05 
350	 4.87309211138553E-05 
351	 4.58425373433637E-05 
352	 6.14568363583196E-05 
353	 6.26286210555691E-05 
354	 5.10043367659693E-05 
355	 3.25240143405873E-05 
356	 3.42182129458389E-05 
357	 5.38249917320232E-05 
358	 6.57906719066306E-05 
359	 6.86223215116517E-05 
360	 6.18259799177648E-05 
361	 5.20296967563716E-05 
362	 4.47519518375462E-05 
363	 4.59687655775186E-05 
364	 5.5138220473535E-05 
365	 6.82494668836441E-05 
366	 7.37451690256093E-05 
367	 7.46955179279888E-05 
368	 7.2627668974867E-05 
369	 6.1674505204333E-05 
370	 4.90948281612449E-05 
371	 4.90928542231712E-05 
372	 5.1687088587737E-05 
373	 5.73383664529279E-05 
374	 8.57268692131372E-05 
375	 9.59156276068733E-05 
376	 5.85048178780101E-05 
377	 4.95740990705602E-05 
378	 6.68880505613818E-05 
379	 7.31457767454568E-05 
380	 7.98779965315863E-05 
381	 8.70322060211974E-05 
382	 8.24440560157635E-05 
383	 7.49404911718026E-05 
384	 7.45307825818786E-05 
385	 8.63678068636002E-05 
386	 1.0350692811167E-04 
387	 1.05476766369826E-04 
388	 1.0447102705751E-04 
389	 1.05400970470683E-04 
390	 1.05848909613921E-04 
391	 1.0461412517335E-04 
392	 1.00455822061878E-04 
393	 1.17464412010191E-04 
394	 1.48518008088706E-04 
395	 1.55611310508294E-04 
396	 1.53621359073206E-04 
397	 1.53334628254564E-04 
398	 1.71131028169452E-04 
399	 1.90493590072907E-04 
400	 1.82440195813859E-04 
401	 1.76077000075419E-04 
402	 1.83262902439435E-04 
403	 2.16607955967184E-04 
404	 2.42728251508726E-04 
405	 2.40720261072078E-04 
406	 2.62082114103807E-04 
407	 2.97134835747367E-04 
408	 3.0869233346147E-04 
409	 3.22792486735561E-04 
410	 3.48901806320615E-04 
411	 3.87810612953831E-04 
412	 4.36307543804612E-04 
413	 4.91053746633118E-04 
414	 5.53676143766312E-04 
415	 6.21277749742251E-04 
416	 6.82502991314138E-04 
417	 7.64133566164689E-04 
418	 8.77844749229866E-04 
419	 1.0106492849891E-03 
420	 1.16083547005683E-03 
421	 1.3273012330422E-03 
422	 1.5132546728306E-03 
423	 1.72427265154816E-03 
424	 1.97256485714268E-03 
425	 2.24276890723197E-03 
426	 2.52887562188745E-03 
427	 2.86313121829264E-03 
428	 3.24816190676792E-03 
429	 3.67945161690764E-03 
430	 4.14463860102343E-03 
431	 4.64549585684967E-03 
432	 5.20604396676129E-03 
433	 5.82495746782674E-03 
434	 6.50089176504337E-03 
435	 7.2306692672509E-03 
436	 8.01929944116026E-03 
437	 8.88010617740331E-03 
438	 9.80696664572935E-03 
439	 1.07915192247492E-02 
440	 1.18130776880822E-02 
441	 0.012846651077381 
442	 0.01386451700759 
443	 1.48573624677126E-02 
444	 1.57696391398132E-02 
445	 1.64855379153208E-02 
446	 1.69738482810824E-02 
447	 1.72061230457998E-02 
448	 0.017187162417936 
449	 1.69006994304391E-02 
450	 1.63114945163789E-02 
451	 1.55096599658281E-02 
452	 1.45604966634694E-02 
453	 1.35374183256826E-02 
454	 1.24990271389941E-02 
455	 1.15018488400059E-02 
456	 1.05595667166951E-02 
457	 9.69876678282053E-03 
458	 8.95906956386231E-03 
459	 8.32068758173578E-03 
460	 7.76830798171505E-03 
461	 7.27372159103162E-03 
462	 6.83189652609943E-03 
463	 6.44247374771198E-03 
464	 6.06367668869021E-03 
465	 5.6886631101789E-03 
466	 5.34481827888204E-03 
467	 5.02097516563293E-03 
468	 4.71112798602656E-03 
469	 4.42755380309393E-03 
470	 4.17187289622069E-03 
471	 3.94121656109318E-03 
472	 3.74931866547069E-03 
473	 3.59763865590151E-03 
474	 3.46624181949481E-03 
475	 3.36552873839537E-03 
476	 3.30586099564793E-03 
477	 3.25150614173665E-03 
478	 3.20134322787168E-03 
479	 3.17656429005769E-03 
480	 3.17374958028509E-03 
481	 3.18725761025442E-03 
482	 3.19215733970808E-03 
483	 3.19637061242124E-03 
484	 3.21645676832991E-03 
485	 3.2508359499592E-03 
486	 3.29375223527993E-03 
487	 3.32435391326325E-03 
488	 3.35638425212193E-03 
489	 3.40131318540416E-03 
490	 3.45762311355135E-03 
491	 3.51775968121015E-03 
492	 3.56486664732445E-03 
493	 3.61456558114799E-03 
494	 3.67070531414166E-03 
495	 3.71989271378384E-03 
496	 3.77249462457841E-03 
497	 3.84111217151438E-03 
498	 3.89423490977957E-03 
499	 3.93181389255227E-03 
500	 3.98008308661945E-03 
501	 4.02335247618444E-03 
502	 4.05496533668646E-03 
503	 4.09979735119879E-03 
504	 4.14966048200568E-03 
505	 4.18547497703517E-03 
506	 4.20439624836448E-03 
507	 4.21245840999227E-03 
508	 4.24051642692755E-03 
509	 4.27316596051864E-03 
510	 4.29462312116083E-03 
511	 4.31251621155185E-03 
512	 4.3277817596056E-03 
513	 4.33923679231356E-03 
514	 4.3501420855489E-03 
515	 4.36205200909922E-03 
516	 4.37340416181953E-03 
517	 4.38457872697772E-03 
518	 4.39660199475326E-03 
519	 4.40584137137274E-03 
520	 4.4132219672964E-03 
521	 4.42559431875881E-03 
522	 4.44058585398254E-03 
523	 4.45524427372477E-03 
524	 4.45747474075915E-03 
525	 4.45453487611471E-03 
526	 4.46785726355632E-03 
527	 4.48036048230437E-03 
528	 4.48680307002265E-03 
529	 4.49300252805935E-03 
530	 4.50167974105108E-03 
531	 4.51560938401735E-03 
532	 4.52841004224651E-03 
533	 4.53819420594273E-03 
534	 4.5438242268587E-03 
535	 4.55297553127877E-03 
536	 4.56929219661307E-03 
537	 4.58009993781117E-03 
538	 4.58715046168127E-03 
539	 4.59728669115157E-03 
540	 4.60714696210411E-03 
541	 4.61544226102315E-03 
542	 4.6206490215978E-03 
543	 4.62627405548243E-03 
544	 4.63543189350401E-03 
545	 4.63869878688881E-03 
546	 4.6369628039869E-03 
547	 4.63914915255854E-03 
548	 4.63794771621164E-03 
549	 4.63269004109118E-03 
550	 4.64591148026468E-03 
551	 4.66105748023574E-03 
552	 4.64779002386613E-03 
553	 4.64062430386694E-03 
554	 4.64585625177281E-03 
555	 4.64514922951378E-03 
556	 4.64119055455897E-03 
557	 4.63732309512469E-03 
558	 4.6361925095278E-03 
559	 4.6364321489424E-03 
560	 4.63376865952593E-03 
561	 4.62726911888786E-03 
562	 4.61739466645433E-03 
563	 4.61022019129103E-03 
564	 4.60290476598051E-03 
565	 4.59086264410888E-03 
566	 4.5799383549329E-03 
567	 4.57236515648877E-03 
568	 4.57002724809782E-03 
569	 4.56614511325486E-03 
570	 4.55586525635007E-03 
571	 4.54397181799095E-03 
572	 4.53172315968902E-03 
573	 4.51983536318772E-03 
574	 4.5087571208732E-03 
575	 4.4981660985551E-03 
576	 4.48613622353009E-03 
577	 4.47150488531152E-03 
578	 4.45307756847918E-03 
579	 4.43210604366106E-03 
580	 4.41316383661551E-03 
581	 4.4083986668184E-03 
582	 4.40573177971671E-03 
583	 4.39842173266052E-03 
584	 4.39581431703122E-03 
585	 4.39327537602118E-03 
586	 4.38024194460493E-03 
587	 4.37020958314264E-03 
588	 4.36691343797742E-03 
589	 4.36683190041645E-03 
590	 4.36326375780432E-03 
591	 4.35036431281258E-03 
592	 4.33676177348624E-03 
593	 4.32130648215963E-03 
594	 4.29415752136575E-03 
595	 4.27268939343536E-03 
596	 4.26307107592973E-03 
597	 4.24417361091258E-03 
598	 4.22246869971768E-03 
599	 4.21139310345553E-03 
600	 4.19696035247571E-03 
601	 4.17659022033747E-03 
602	 4.15554257102155E-03 
603	 4.13590379552919E-03 
604	 4.11928469832715E-03 
605	 4.10418340101913E-03 
606	 4.08898371521594E-03 
607	 4.0706364339718E-03 
608	 4.05317379311945E-03 
609	 4.03787060901382E-03 
610	 4.01951575635231E-03 
611	 4.00472733244634E-03 
612	 4.00207625015593E-03 
613	 3.98711016822328E-03 
614	 3.95944646127427E-03 
615	 3.94095921888345E-03 
616	 3.92074102632328E-03 
617	 3.89270475108078E-03 
618	 3.86776279820228E-03 
619	 3.84962563808216E-03 
620	 3.84319517604379E-03 
621	 3.83177268958413E-03 
622	 3.80864784910183E-03 
623	 3.77477495646127E-03 
624	 3.74233496525779E-03 
625	 3.72366411705322E-03 
626	 3.70667251027662E-03 
627	 3.68696268007736E-03 
628	 3.66043979971917E-03 
629	 3.63377369757634E-03 
630	 3.61102229388662E-03 
631	 3.59398302601408E-03 
632	 3.57551651234677E-03 
633	 3.5431051433771E-03 
634	 3.51953601881029E-03 
635	 3.50786304185229E-03 
636	 3.4907435454205E-03 
637	 3.46681915801264E-03 
638	 3.43667047141689E-03 
639	 3.41928843167618E-03 
640	 3.40953143091114E-03 
641	 3.38371758594332E-03 
642	 3.3618461181052E-03 
643	 3.35019632082426E-03 
644	 3.33461363660064E-03 
645	 3.31744538892201E-03 
646	 3.30357382008178E-03 
647	 3.28320859910902E-03 
648	 3.2571239091151E-03 
649	 0.003236993335083 
650	 3.21713557211109E-03 
651	 3.19442496200727E-03 
652	 3.17616605530115E-03 
653	 3.16368007063031E-03 
654	 3.15895002841164E-03 
655	 3.14338878826135E-03 
656	 3.11525470295786E-03 
657	 3.1015458614317E-03 
658	 3.09300470434728E-03 
659	 3.07844346165559E-03 
660	 3.07102963002046E-03 
661	 3.06540541230437E-03 
662	 3.03689586636038E-03 
663	 3.01555989636476E-03 
664	 3.01366409720603E-03 
665	 2.99683602571075E-03 
666	 2.9774393163472E-03 
667	 2.9816920693217E-03 
668	 2.97756673709857E-03 
669	 2.96097922572013E-03 
670	 2.95600925927637E-03 
671	 2.9488192486898E-03 
672	 2.92924558696891E-03 
673	 2.92133905795106E-03 
674	 2.91886955211522E-03 
675	 2.89344084563834E-03 
676	 2.88255322054716E-03 
677	 2.89434623105148E-03 
678	 2.88864450052638E-03 
679	 2.87509041465615E-03 
680	 2.86932611340439E-03 
681	 2.86923704352416E-03 
682	 2.86887164999488E-03 
683	 2.84743921921906E-03 
684	 2.83735868334152E-03 
685	 2.85356967626125E-03 
686	 2.84623559964972E-03 
687	 2.82730357631209E-03 
688	 2.83059919730901E-03 
689	 2.83013782048645E-03 
690	 2.82099579421009E-03 
691	 2.81700787056448E-03 
692	 2.81563551770116E-03 
693	 2.81410304684228E-03 
694	 2.81352850188904E-03 
695	 2.81240637521871E-03 
696	 0.002806406103726 
697	 2.80200625295865E-03 
698	 2.80190469617499E-03 
699	 2.80290150097937E-03 
700	 2.80440131015338E-03 
701	 2.80600021538752E-03 
702	 2.8043876886155E-03 
703	 2.80029135207165E-03 
