Wavelength	12H00004.asd
325	 2.54847557441131E-05 
326	-1.5099705911311E-05 
327	-5.34385883718942E-06 
328	 4.5837635374245E-05 
329	 2.61866004268792E-05 
330	-5.14610880557204E-06 
331	 6.25390736127056E-06 
332	 1.68745398199457E-05 
333	 1.73665486198547E-05 
334	 2.42838116100759E-06 
335	-1.21816232512391E-05 
336	-1.73160500870967E-05 
337	-4.62614638823412E-06 
338	 1.58290448850952E-05 
339	 3.3101619369628E-05 
340	 2.59995486611598E-05 
341	 4.55431248323826E-06 
342	-1.1164782548376E-06 
343	 8.38739806677961E-06 
344	 3.14025860799493E-05 
345	 5.82968888707554E-05 
346	 7.43832759130328E-05 
347	 6.74288695753548E-05 
348	 5.18887873258398E-05 
349	 4.03386938415263E-05 
350	 5.59417236492941E-05 
351	 6.84844534168499E-05 
352	 6.51976411923877E-05 
353	 5.55123972756431E-05 
354	 4.26219183813454E-05 
355	 2.94039687499977E-05 
356	 2.99079234363935E-05 
357	 4.16573881894696E-05 
358	 4.79352929310983E-05 
359	 5.0509719494768E-05 
360	 4.93820114529634E-05 
361	 3.95107456591561E-05 
362	 3.19226305453579E-05 
363	 4.28648188387198E-05 
364	 5.85641057070891E-05 
365	 6.81066890535052E-05 
366	 4.6002980240047E-05 
367	 3.49466414116341E-05 
368	 5.94436632175136E-05 
369	 6.09778415109908E-05 
370	 4.62315916920951E-05 
371	 4.37340355979925E-05 
372	 3.75377598709681E-05 
373	 3.02104123458989E-05 
374	 5.04352803806504E-05 
375	 7.16956988745914E-05 
376	 7.14330386203377E-05 
377	 6.47401376103577E-05 
378	 6.10184158916531E-05 
379	 7.63144825098907E-05 
380	 8.46185369338064E-05 
381	 7.97384525273016E-05 
382	 8.20815728524171E-05 
383	 8.65504027232159E-05 
384	 8.6709196850951E-05 
385	 7.96859001415873E-05 
386	 7.45916421217074E-05 
387	 1.00074018195924E-04 
388	 1.09391238169081E-04 
389	 9.04501785833722E-05 
390	 1.01216680536028E-04 
391	 1.21213343499638E-04 
392	 1.19095657627164E-04 
393	 1.29887336447654E-04 
394	 1.51911614697313E-04 
395	 1.55540144149579E-04 
396	 1.54723424359185E-04 
397	 1.58773089015478E-04 
398	 1.77500480405169E-04 
399	 1.93616131023502E-04 
400	 1.77703394381747E-04 
401	 1.76750263548924E-04 
402	 1.9971096865191E-04 
403	 2.28348217519776E-04 
404	 2.47733602305347E-04 
405	 2.50607666041732E-04 
406	 2.78784751929994E-04 
407	 3.19092163258116E-04 
408	 3.28973702517488E-04 
409	 3.49669675375862E-04 
410	 3.92818590334978E-04 
411	 4.46384208475024E-04 
412	 4.97358387436693E-04 
413	 5.36135801563411E-04 
414	 6.14744865688058E-04 
415	 7.19153027131336E-04 
416	 7.81386591899141E-04 
417	 8.63368076301041E-04 
418	 9.92148741597938E-04 
419	 1.15001490121706E-03 
420	 1.32811692075459E-03 
421	 1.51647672368655E-03 
422	 1.72893725680615E-03 
423	 1.97574659378275E-03 
424	 2.27266402435949E-03 
425	 2.60321251649088E-03 
426	 2.95917917588631E-03 
427	 3.36286294137708E-03 
428	 3.81618975043261E-03 
429	 4.31518334040607E-03 
430	 4.86286746356438E-03 
431	 5.46414473261235E-03 
432	 6.12919874886084E-03 
433	 6.86290624573024E-03 
434	 7.67015460644913E-03 
435	 8.54167142245399E-03 
436	 9.4825355836526E-03 
437	 1.05100717358242E-02 
438	 1.16112623587101E-02 
439	 1.27758782504496E-02 
440	 1.39931635441463E-02 
441	 1.52302366972025E-02 
442	 1.64483566154939E-02 
443	 1.76129191195138E-02 
444	 1.86609537246003E-02 
445	 1.94868425154248E-02 
446	 2.00488775239892E-02 
447	 0.020308403687902 
448	 2.02530165647232E-02 
449	 1.98729204769985E-02 
450	 1.91495884774165E-02 
451	 1.81742658567735E-02 
452	 1.70246988691726E-02 
453	 1.58101663475909E-02 
454	 1.45836051705738E-02 
455	 1.33953841270782E-02 
456	 1.22719331440587E-02 
457	 1.12534818067054E-02 
458	 1.04074053917594E-02 
459	 9.67493298442147E-03 
460	 9.02276115597248E-03 
461	 8.43759879707985E-03 
462	 7.91821302854923E-03 
463	 7.46781255750551E-03 
464	 7.02423299764804E-03 
465	 6.57834846964598E-03 
466	 6.17254853580985E-03 
467	 5.79022935037805E-03 
468	 5.42233720151805E-03 
469	 5.08651712001051E-03 
470	 4.78790667226088E-03 
471	 4.5286186527127E-03 
472	 4.31681698392429E-03 
473	 4.14894608007898E-03 
474	 3.99428243470632E-03 
475	 3.86999295346231E-03 
476	 3.79422120970663E-03 
477	 3.73034585147769E-03 
478	 3.6768777252744E-03 
479	 3.65622516843671E-03 
480	 3.64978653632111E-03 
481	 3.64849723832218E-03 
482	 3.66228804649448E-03 
483	 3.68402078028261E-03 
484	 3.70152059758313E-03 
485	 3.7371912497397E-03 
486	 3.78761021381588E-03 
487	 3.81353010763037E-03 
488	 3.8454297123787E-03 
489	 3.90707319094776E-03 
490	 3.97754567869177E-03 
491	 4.04966042628258E-03 
492	 4.11932185677085E-03 
493	 4.17210834216104E-03 
494	 4.21070950757315E-03 
495	 4.28058203920843E-03 
496	 4.36253989572144E-03 
497	 4.42974171630365E-03 
498	 4.48437901993935E-03 
499	 4.53024196402787E-03 
500	 4.57889082789136E-03 
501	 4.62962810854574E-03 
502	 4.68180732484262E-03 
503	 4.73432064897289E-03 
504	 4.78187759033478E-03 
505	 4.81613802007735E-03 
506	 4.84447354498865E-03 
507	 4.86907333535099E-03 
508	 4.88595880183165E-03 
509	 4.90686259119054E-03 
510	 4.94125329240459E-03 
511	 4.96271199115985E-03 
512	 4.97289530434004E-03 
513	 4.99121119062361E-03 
514	 5.00758548451433E-03 
515	 5.01805076242012E-03 
516	 5.02606566178298E-03 
517	 5.03367046299575E-03 
518	 5.04292050179183E-03 
519	 5.06457722340091E-03 
520	 5.09247358736225E-03 
521	 5.09481102400037E-03 
522	 5.09048273788785E-03 
523	 5.09447129768929E-03 
524	 5.10143300899278E-03 
525	 5.11016715546458E-03 
526	 5.11924049551292E-03 
527	 5.12957692697598E-03 
