Wavelength	9H00000.asd
325	 3.26890849073146E-05 
326	 3.29439835481941E-05 
327	 2.42379763190192E-05 
328	 1.2709832337414E-05 
329	-2.33365344990316E-06 
330	-8.20498906408683E-06 
331	 4.44446081335425E-06 
332	-3.22632095201109E-06 
333	-2.24326540673384E-05 
334	-1.61454367697093E-05 
335	-8.85386094061091E-06 
336	-7.5141563031177E-06 
337	-8.26393779611344E-06 
338	 1.01872709677531E-05 
339	 6.18502657373123E-05 
340	 4.88962949928032E-05 
341	-9.89938406529905E-06 
342	-3.33481240264863E-05 
343	-1.97169103069133E-05 
344	 2.39527319880901E-05 
345	 4.67280751599627E-05 
346	 5.59486842300828E-05 
347	 6.31420362410024E-05 
348	 4.71647977683393E-05 
349	 1.78456630455875E-05 
350	 3.62231495543705E-06 
351	 1.08256891595252E-05 
352	 3.52897475863014E-05 
353	 3.55948224636904E-05 
354	 2.19098071519751E-05 
355	 1.11559106113457E-05 
356	 1.88630041189856E-05 
357	 4.2145048936475E-05 
358	 6.31464302997639E-05 
359	 6.81258126691131E-05 
360	 5.21178765120238E-05 
361	 3.58764055702661E-05 
362	 3.37789846216108E-05 
363	 6.27382655168687E-05 
364	 7.0388516817171E-05 
365	 5.1345437115387E-05 
366	 4.07336021549913E-05 
367	 4.49157956738061E-05 
368	 6.39481083523993E-05 
369	 5.48302275008083E-05 
370	 3.6002598475029E-05 
371	 5.49458368644554E-05 
372	 5.49182081204826E-05 
373	 3.34796542575796E-05 
374	 6.08730488791787E-05 
375	 8.2750233818368E-05 
376	 5.54458411078046E-05 
377	 3.88726112002752E-05 
378	 4.33990096980261E-05 
379	 6.93645006093885E-05 
380	 8.30869104987367E-05 
381	 7.7772919792702E-05 
382	 9.39611511987239E-05 
383	 1.06507373470954E-04 
384	 8.95813791595073E-05 
385	 8.5301204671173E-05 
386	 9.48570103999098E-05 
387	 9.9945871540814E-05 
388	 8.98769597015955E-05 
389	 6.82008333317697E-05 
390	 8.82069054088844E-05 
391	 1.16516396783422E-04 
392	 1.06808487987553E-04 
393	 1.11002487605221E-04 
394	 1.32648424059451E-04 
395	 1.45994997281382E-04 
396	 1.49502620810769E-04 
397	 1.44331011120777E-04 
398	 1.46884239571211E-04 
399	 1.59450073147888E-04 
400	 1.82956172638885E-04 
401	 1.87577084273042E-04 
402	 1.7568605472183E-04 
403	 1.88768021994657E-04 
