Wavelength	12H00000.asd
325	-1.41073365743301E-05 
326	 2.58155356861736E-05 
327	 2.9898398510567E-05 
328	-1.07532892278842E-05 
329	 1.08579357969763E-05 
330	 4.20286502254779E-05 
331	 3.36701764164044E-05 
332	 2.17287085967575E-05 
333	 1.24032866343079E-05 
334	 5.43042425588888E-06 
335	 1.0473403887249E-06 
336	-1.76886918623298E-07 
337	-1.03961581558299E-06 
338	 1.5575235405123E-05 
339	 6.13514242117433E-05 
340	 6.22803390422973E-05 
341	 2.62230978349778E-05 
342	 2.44162979877855E-06 
343	-3.52440760349709E-07 
344	 1.98045123086706E-05 
345	 4.32131273305449E-05 
346	 6.50498694164579E-05 
347	 8.20008794016686E-05 
348	 7.48573249251865E-05 
349	 5.27354931051629E-05 
350	 4.43472912265625E-05 
351	 5.11285092847791E-05 
352	 6.65026083178294E-05 
353	 4.63369352206891E-05 
354	 1.82001102270009E-05 
355	 1.88618668333713E-05 
356	 2.97361861618788E-05 
357	 4.30721935691968E-05 
358	 5.0476006277611E-05 
359	 4.85848605034423E-05 
360	 3.81441625922607E-05 
361	 3.75802532002396E-05 
362	 4.43070928158648E-05 
363	 5.10633519737006E-05 
364	 5.93712531846653E-05 
365	 6.42463625924784E-05 
366	 4.65901041060041E-05 
367	 3.79204005588091E-05 
368	 5.59999029939127E-05 
369	 5.33227208884538E-05 
370	 4.15844287242448E-05 
371	 5.66648340769714E-05 
372	 5.07593725083654E-05 
373	 2.82943847266903E-05 
374	 7.70465596312936E-05 
375	 1.12681541443072E-04 
376	 6.87777317576459E-05 
377	 5.17668315517767E-05 
378	 6.54746013933196E-05 
379	 7.60183825796589E-05 
380	 7.45854005716948E-05 
381	 6.2439803288256E-05 
382	 7.15151342139687E-05 
383	 8.56362821234012E-05 
384	 8.66745138947722E-05 
385	 8.06036239430284E-05 
386	 8.02095304012112E-05 
387	 1.2197680189015E-04 
388	 1.3461559559263E-04 
389	 9.90573321203279E-05 
390	 1.00580402451791E-04 
391	 1.1809554266215E-04 
392	 1.16014176092843E-04 
393	 1.34849513452876E-04 
394	 1.6649253778021E-04 
395	 1.59455605701182E-04 
396	 1.45135488756283E-04 
397	 1.44197796944478E-04 
398	 1.69887732244808E-04 
399	 1.99961300324418E-04 
400	 1.97566062538521E-04 
401	 1.95867765896651E-04 
402	 2.06092558760243E-04 
403	 2.3582550637807E-04 
404	 2.5460700731422E-04 
405	 2.44781896789214E-04 
406	 2.65693384318955E-04 
407	 3.05999803585221E-04 
408	 3.21828501896959E-04 
409	 3.43991882483663E-04 
410	 3.82986395315411E-04 
411	 4.40033681275599E-04 
412	 4.99651270896816E-04 
413	 5.48052916855186E-04 
414	 6.14284119255125E-04 
415	 6.97261816790479E-04 
416	 7.7482317852129E-04 
417	 8.72857041295392E-04 
418	 1.00315828500951E-03 
419	 1.15927958714739E-03 
420	 1.33451735630129E-03 
421	 1.52020928524642E-03 
422	 1.73966739749402E-03 
423	 1.99660988011223E-03 
424	 2.27648378876852E-03 
425	 2.59147718289832E-03 
426	 2.95056669137646E-03 
427	 3.3525644472766E-03 
428	 3.80445306355171E-03 
429	 4.31882575300706E-03 
430	 4.87385331638938E-03 
431	 5.46871966642838E-03 
432	 6.12679877001203E-03 
433	 6.85561999388592E-03 
434	 7.66205777086578E-03 
435	 8.53741873057668E-03 
436	 9.48388887727226E-03 
437	 1.05113958590715E-02 
438	 1.16127981536843E-02 
439	 1.27793844324541E-02 
440	 1.39937817186567E-02 
441	 1.52273573982878E-02 
442	 1.64475973347444E-02 
443	 1.76144568702517E-02 
444	 1.86638046766246E-02 
445	 0.019491606201227 
446	 2.00535358742304E-02 
447	 2.03093187100153E-02 
448	 2.02478207908697E-02 
449	 1.98630042291542E-02 
450	 1.91427857752688E-02 
451	 1.81718263482322E-02 
452	 1.70261695213614E-02 
453	 1.58202469296417E-02 
454	 1.45957079135448E-02 
455	 1.33932877721916E-02 
456	 0.012267962259416 
457	 1.12566093099454E-02 
458	 1.03982132418155E-02 
459	 9.66365331364088E-03 
460	 9.02861928153555E-03 
461	 8.44756164742404E-03 
462	 7.92238536578856E-03 
463	 7.46527096343901E-03 
464	 7.02390270965926E-03 
465	 6.58699527640402E-03 
466	 6.17710888301213E-03 
467	 5.79097444089836E-03 
468	 5.42820406586842E-03 
469	 5.09619967812693E-03 
470	 4.79628483364256E-03 
471	 4.52541531297563E-03 
472	 4.30632410067222E-03 
473	 4.13966726454183E-03 
474	 3.98639145460122E-03 
475	 3.86307897517373E-03 
476	 3.78779248320685E-03 
477	 3.72502779358995E-03 
478	 3.67328594604007E-03 
479	 3.65477017813645E-03 
480	 3.64803087046541E-03 
481	 3.64328606293523E-03 
482	 3.65624343056596E-03 
483	 3.67897353255083E-03 
484	 3.6973117741451E-03 
485	 3.72685307179804E-03 
486	 3.7676074608543E-03 
487	 3.80067201634967E-03 
488	 3.84387362708219E-03 
489	 3.90988117271536E-03 
490	 3.9745398049435E-03 
491	 4.0350866135635E-03 
492	 4.09568145353175E-03 
493	 4.15922760707855E-03 
494	 4.22719070528202E-03 
495	 4.29956434577298E-03 
496	 4.36959286493205E-03 
497	 4.42961281083402E-03 
498	 4.48525366874571E-03 
499	 4.53861467995808E-03 
500	 4.59256225210277E-03 
501	 4.6399596243749E-03 
502	 4.67910094712746E-03 
503	 4.73568716230807E-03 
504	 4.79243219397008E-03 
505	 4.81173849511236E-03 
506	 4.83532641097093E-03 
507	 4.87255002053872E-03 
508	 4.90258240119112E-03 
509	 4.92749807922032E-03 
510	 4.94964939792509E-03 
511	 4.96366347038109E-03 
512	 4.97427964012998E-03 
513	 4.99671419170034E-03 
514	 5.01528993829736E-03 
515	 5.02407067275554E-03 
516	 5.03470432323801E-03 
517	 5.04587816431856E-03 
518	 5.05401959420995E-03 
519	 5.06586940211705E-03 
520	 5.08104068730048E-03 
521	 0.005091533953028 
522	 5.10110181906836E-03 
523	 5.11217488609302E-03 
524	 5.11631260178024E-03 
525	 5.11874111690301E-03 
526	 5.13532050075291E-03 
527	 5.14793298116531E-03 
528	 5.15117617760049E-03 
529	 5.15332460954723E-03 
530	 5.16076843901857E-03 
531	 5.18009797922776E-03 
532	 5.19599615297031E-03 
533	 5.20427497773881E-03 
534	 5.20461057367658E-03 
535	 5.20651050173531E-03 
536	 5.21611030961933E-03 
537	 5.22891226812323E-03 
538	 5.24405734294869E-03 
539	 5.26206320159726E-03 
540	 5.27472246346808E-03 
541	 5.27989072989845E-03 
542	 5.2832581567807E-03 
543	 5.2844943402913E-03 
544	 5.28326702342034E-03 
545	 5.28807122837197E-03 
546	 5.29649823596093E-03 
547	 5.29638229470216E-03 
548	 5.29610047143793E-03 
549	 5.29953383160925E-03 
550	 5.3038084147909E-03 
551	 5.30509393914663E-03 
552	 5.29802436393765E-03 
553	 5.28889288944987E-03 
554	 5.28209693444665E-03 
555	 5.28653807006093E-03 
556	 5.2890192357252E-03 
557	 5.27945872739717E-03 
558	 5.2756366336808E-03 
559	 5.27571735288937E-03 
560	 5.26736172508229E-03 
561	 5.25316115606269E-03 
562	 5.23640979246781E-03 
563	 5.23013071519407E-03 
564	 5.22796204189911E-03 
565	 5.21981962988525E-03 
566	 5.20466148244167E-03 
567	 5.18636299463607E-03 
568	 5.18007746814705E-03 
569	 5.17433327636692E-03 
570	 5.16075843821678E-03 
571	 5.14436921016711E-03 
572	 5.12703690202856E-03 
573	 5.1108260871919E-03 
574	 5.09592218064567E-03 
575	 5.08220973717063E-03 
576	 5.06852248082285E-03 
577	 5.0543493658872E-03 
578	 5.03886941975066E-03 
579	 5.01086751573629E-03 
580	 4.97748989135283E-03 
581	 4.96764568062397E-03 
582	 4.96647955299358E-03 
583	 4.96402664159961E-03 
584	 4.95600739448003E-03 
585	 4.94400881523276E-03 
586	 4.93279116217236E-03 
587	 4.91908337423338E-03 
588	 4.90373290871416E-03 
589	 4.89517547770154E-03 
590	 4.88375894085023E-03 
591	 4.86109806739939E-03 
592	 4.85023953724947E-03 
593	 4.84610892838547E-03 
594	 4.82260452844756E-03 
595	 4.79377860072223E-03 
596	 4.76609813354078E-03 
597	 4.73500253881054E-03 
598	 4.70958582478111E-03 
599	 4.70399193701684E-03 
600	 4.69334936258298E-03 
601	 4.66986525668199E-03 
602	 4.63369130386932E-03 
603	 4.60186917278719E-03 
604	 4.58732509356327E-03 
605	 4.57220435663223E-03 
606	 4.55189570282054E-03 
607	 4.5225829775534E-03 
608	 4.49870202329552E-03 
609	 4.48445614146548E-03 
610	 4.46325694807501E-03 
611	 4.44366675642991E-03 
612	 4.43800699492517E-03 
613	 4.41168876986424E-03 
614	 4.36879880150222E-03 
615	 4.3553208756472E-03 
616	 4.33698932910157E-03 
617	 4.29394018757268E-03 
618	 4.26113100347621E-03 
619	 4.23977745847125E-03 
620	 4.22199272546916E-03 
621	 4.20261518668532E-03 
622	 4.17886173200079E-03 
623	 4.15201232391933E-03 
624	 4.12256696240258E-03 
625	 4.09123987879801E-03 
626	 4.05964036462855E-03 
627	 4.02948611234191E-03 
