Wavelength	11H00006.asd
325	 5.63240999437255E-05 
326	 5.47047671427399E-05 
327	 3.99004534301867E-05 
328	 2.66134767164132E-05 
329	 4.90522324827423E-05 
330	 6.79188317272774E-05 
331	 4.90263543650913E-05 
332	 3.62575564195374E-05 
333	 2.97820060780604E-05 
334	 1.03930840867942E-05 
335	-2.48413801582005E-06 
336	-2.98879930167166E-06 
337	-2.66268360966215E-06 
338	 1.12452794430253E-05 
339	 4.83472561050599E-05 
340	 6.46837812926648E-05 
341	 4.96369886929754E-05 
342	-1.03006415798751E-05 
343	-1.24268733733404E-05 
344	 5.97648770311257E-05 
345	 7.91350090045998E-05 
346	 6.98441593729656E-05 
347	 6.63738233060934E-05 
348	 6.46841035087348E-05 
349	 6.36790438214583E-05 
350	 5.85583706314957E-05 
351	 5.67167252178534E-05 
352	 6.04610798307566E-05 
353	 6.65015445523259E-05 
354	 6.45131988447997E-05 
355	 4.33878219182461E-05 
356	 4.20903826968548E-05 
357	 5.97067279627853E-05 
358	 6.70582951604717E-05 
359	 6.25198932257192E-05 
360	 4.83355203838178E-05 
361	 5.02960978140443E-05 
362	 6.02494283248942E-05 
363	 6.1443234768352E-05 
364	 7.07544946511915E-05 
365	 8.16948784449013E-05 
366	 5.16786225860303E-05 
367	 4.33771794993922E-05 
368	 8.96625323843158E-05 
369	 7.95437244384546E-05 
370	 4.10392635413407E-05 
371	 5.62240744527818E-05 
372	 6.98524467907432E-05 
373	 6.93540792204231E-05 
374	 7.47949150285022E-05 
375	 7.7889121428141E-05 
376	 7.24366418098105E-05 
377	 7.34077866574853E-05 
378	 8.02001125569737E-05 
379	 8.56256249105584E-05 
380	 8.85328147632322E-05 
381	 8.90387781495535E-05 
382	 9.32332821039563E-05 
383	 9.28800173285148E-05 
384	 8.08568092765731E-05 
385	 8.85758100535878E-05 
386	 1.09271752377102E-04 
387	 1.08921817028678E-04 
388	 1.00132212205973E-04 
389	 9.17598261948082E-05 
390	 1.04841873190067E-04 
391	 1.20508526977494E-04 
392	 1.13567077230967E-04 
393	 1.22968864862935E-04 
394	 1.49802353581095E-04 
395	 1.73014600792017E-04 
396	 1.72391444853406E-04 
397	 1.44788475630271E-04 
398	 1.59180908403627E-04 
399	 1.88943010047426E-04 
400	 1.77782986551565E-04 
401	 1.89617276616998E-04 
402	 2.28662043015065E-04 
403	 2.45199702243678E-04 
404	 2.51598453854475E-04 
405	 2.59424149341188E-04 
406	 2.82351965578904E-04 
407	 3.12540483895547E-04 
408	 3.27674073187665E-04 
409	 3.50700033325252E-04 
410	 3.88815520263408E-04 
411	 4.37611307570834E-04 
412	 4.88806492791048E-04 
413	 5.35986430300149E-04 
414	 6.09349515631559E-04 
415	 7.03388026050366E-04 
416	 7.86012620281972E-04 
417	 8.80927671960775E-04 
418	 1.00065148668347E-03 
419	 1.14980065934007E-03 
420	 1.32406998609796E-03 
421	 1.51629714321736E-03 
422	 1.73004575077308E-03 
423	 1.97308996821721E-03 
424	 2.26254906473891E-03 
425	 2.58832930381832E-03 
426	 2.94434389993641E-03 
427	 3.33115405066336E-03 
428	 3.76572349962154E-03 
429	 4.27855065089336E-03 
430	 4.83004442875313E-03 
431	 5.41656307179404E-03 
432	 6.07542572732585E-03 
433	 6.80451465008954E-03 
434	 7.60163213622944E-03 
435	 8.46773640706289E-03 
436	 9.40397264650639E-03 
437	 0.010411230674684 
438	 1.14972030284139E-02 
439	 0.012658434075346 
440	 1.38653322434622E-02 
441	 1.50912338248812E-02 
442	 1.63078045103722E-02 
443	 1.74630014543566E-02 
444	 1.84954211404644E-02 
445	 1.93202201184347E-02 
446	 1.98835970852945E-02 
447	 2.01398949865237E-02 
448	 2.00879133494818E-02 
449	 1.97172069682394E-02 
450	 1.90046177451939E-02 
451	 1.80468170761759E-02 
452	 1.69188561991287E-02 
453	 1.57116044184769E-02 
454	 0.014488716066814 
455	 1.33116331079166E-02 
456	 1.21998980518872E-02 
457	 1.11914585461039E-02 
458	 1.03510609171033E-02 
459	 9.62362356083214E-03 
460	 8.97731409334005E-03 
461	 8.39737060814098E-03 
462	 7.87860701061646E-03 
463	 7.41893124024801E-03 
464	 6.97816031282117E-03 
465	 6.54693290601089E-03 
466	 6.14410105475994E-03 
467	 5.76096286826836E-03 
468	 5.39476217856751E-03 
469	 5.06985728728606E-03 
470	 4.78057939452723E-03 
471	 4.50434860330809E-03 
472	 4.27690817634848E-03 
